species	SRTP_A_F1_210317_ZHMW	SRTP_A_F1_210317_ZMB	SRTP_A_F1_210330_ZHMW	SRTP_A_F1_210330_ZMB	SRTP_A_F1_210415_ZHMW	SRTP_A_F1_210415_ZMB	SRTP_A_F1_210705_ZHMW	SRTP_A_F1_210705_ZMB	SRTP_A_F1_210903_ZHMW	SRTP_A_F1_210903_ZMB	SRTP_A_F1_211203_ZHMW	SRTP_A_F1_211203_ZMB	SRTP_A_F2_210316_ZHMW	SRTP_A_F2_210316_ZMB	SRTP_A_F2_210401_ZHMW	SRTP_A_F2_210401_ZMB	SRTP_A_F2_210413_ZHMW	SRTP_A_F2_210413_ZMB	SRTP_A_F2_210705_ZHMW	SRTP_A_F2_210705_ZMB	SRTP_A_F3_210317_ZHMW	SRTP_A_F3_210317_ZMB	SRTP_A_F3_210401_ZHMW	SRTP_A_F3_210401_ZMB	SRTP_A_F3_210413_ZHMW	SRTP_A_F3_210413_ZMB	SRTP_A_F3_210704_ZHMW	SRTP_A_F3_210704_ZMB	SRTP_A_F3_210803_ZHMW	SRTP_A_F3_210803_ZMB	SRTP_A_F3_211003_ZHMW	SRTP_A_F3_211003_ZMB	SRTP_A_F3_211203_ZHMW	SRTP_A_F3_211203_ZMB	SRTP_A_F4_210317_ZHMW	SRTP_A_F4_210317_ZMB	SRTP_A_F4_210330_ZHMW	SRTP_A_F4_210330_ZMB	SRTP_A_F4_210413_ZHMW	SRTP_A_F4_210413_ZMB	SRTP_A_F4_210704_ZHMW	SRTP_A_F4_210704_ZMB	SRTP_A_F4_211203_ZHMW	SRTP_A_F4_211203_ZMB	SRTP_A_M1_210317_ZHMW	SRTP_A_M1_210317_ZMB	SRTP_A_M1_210412_ZHMW	SRTP_A_M1_210412_ZMB	SRTP_A_M1_210415_ZHMW	SRTP_A_M1_210415_ZMB	SRTP_A_M1_210705_ZHMW	SRTP_A_M1_210705_ZMB	SRTP_A_M1_210903_ZHMW	SRTP_A_M1_210903_ZMB	SRTP_A_M2_210317_ZHMW	SRTP_A_M2_210317_ZMB	SRTP_A_M2_210330_ZHMW	SRTP_A_M2_210330_ZMB	SRTP_A_M2_210415_ZHMW	SRTP_A_M2_210415_ZMB	SRTP_A_M2_210704_ZHMW	SRTP_A_M2_210704_ZMB	SRTP_A_M2_210803_ZHMW	SRTP_A_M2_210803_ZMB	SRTP_A_M2_211203_ZHMW	SRTP_A_M2_211203_ZMB	SRTP_A_M3_210414_ZHMW	SRTP_A_M3_210414_ZMB	SRTP_A_M3_210903_ZHMW	SRTP_A_M3_210903_ZMB	SRTP_A_M3_211203_ZHMW	SRTP_A_M3_211203_ZMB	SRTP_A_M4_210317_ZHMW	SRTP_A_M4_210317_ZMB	SRTP_A_M4_210401_ZHMW	SRTP_A_M4_210401_ZMB	SRTP_A_M4_210704_ZHMW	SRTP_A_M4_210704_ZMB	SRTP_A_M4_210803_ZHMW	SRTP_A_M4_210803_ZMB
Eisenbergiella massiliensis	47.9353531375305	48.9194380491416	166.372436590375	14.0409369721433	151.765336871413	40.5412727293322	120.875839760953	26.8057354057224	85.741704838817	0	54.7827767468369	47.0709125640247	16.7383115724717	0	49.930531548391	0	57.3957370193465	14.7432288004362	24.4577255064952	0	0	0	155.059557394158	18.2250492873539	110.557825273096	0	298.003521133047	21.8303016609684	0	0	17.4927693963958	0	0	0	61.1082399964045	0	59.1420803252043	0	180.513551549267	15.7986732273566	36.3316731642588	63.6663956935534	207.334249226971	20.6015939488652	10.9246258458902	76.11589393732	354.052340696587	0	115.636881682428	13.6417602523396	164.853361216434	54.7858697179073	140.006354675472	0	19.104919580182	14.9725079580942	0	0	66.2105442910368	0	94.9505738809927	76.6378510503116	28.0816828193921	25.283072133679	154.759269417504	25.3401607336974	229.842789561041	0	19.3694717760148	0	143.762760975879	0	15.0385528576808	0	45.7206853522349	0	54.4976415469079	38.5421950825433	148.931444265532	48.6635076724603
Eisenbergiella tayi	0	0	11.0242440164034	0	46.7052996024807	0	13.9501476238459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0241179196941	0	44.6507183256529	0	0	0	0	0	0	0	0	0	0	0	47.47391083038	0	10.6051234561861	0	19.514589558032	0	0	0	24.7150775683781	0	21.0736336464536	0	15.4570541449403	11.5931640672894	42.0096890147305	0	0	0	0	0	0	0	13.3553667151896	0	0	0	16.3814426565279	0	20.679890659317	0	0	0	13.8858373918676	0	0	0	0	0	0	0	15.8411180892492	0
Enterocloster bolteae	584.402100004056	384.84321077314	1543.20115420663	195.224769139208	1319.1748600179	305.63580385176	1253.34489933334	511.940697337935	597.908204311332	80.9771699674319	368.331142554803	362.640880477746	136.225274939608	82.0720111300131	814.435307044846	100.094973882343	404.637936870508	93.1362301467336	189.142359533723	83.8446849076729	0	0	1395.97785362309	199.493008463002	992.561899972036	88.3688966456302	2443.88623310173	301.610901537926	37.4656781746074	0	177.938565201944	0	0	0	435.148877492814	39.5769318667296	724.056821446421	26.8095996625119	1455.46395769505	124.826949957596	549.763431115791	981.750351733719	1708.96840691384	174.642914193792	112.973303201551	660.990086052957	5035.20827385014	230.167804646141	1402.99817528717	360.919612386695	2084.21314175623	801.423705861155	1796.16637927446	275.713230153188	330.390837550697	180.680959135726	77.7438990913098	0	544.055766844113	204.772683589057	1551.06362732463	1554.21539480891	701.409927718573	347.492044547816	1679.3009536059	394.226673708606	2966.89457453066	169.307719091636	195.421932320845	33.0411975958501	1974.87051828578	110.655028957887	302.142654407684	72.6332765619381	654.792047868164	261.277827700514	367.01669272998	423.973909961143	1773.69402265037	493.295163357228
Enterococcus durans	0	0	28.0435642280639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus faecalis	0	0	45.1069314938691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0288683579025	0	0	0	0	0	0	0	0	0	0	0	0	18.0732421270089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus faecium	0	0	0	0	0	0	0	112.12234370733	0	0	254.581297205961	208.785969470719	1165.15753257077	2312.57785876375	0	0	0	0	0	0	84.3119758296506	130.79816464276	0	0	0	13.7272041544789	0	0	72.080335595677	189.230954651185	334.360403234809	1227.82233511331	154.185790617921	115.976569276845	0	0	14.040372181044	12.0410864469875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5773530381623	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0308725973805	0	39.1596994557488	0	0	0	0	0	0
Enterococcus hirae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0342303319075	66.0702184328889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelatoclostridium ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360.035864271227	20.0122024465763	0	0	0	0	0	0	18.135161654725	0	76.0946643233932	26.2290001604875	2505.2756916721	1064.57245751519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2962526266654	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelotrichaceae bacterium GAM147	42.0827322679719	264.458553152342	313.288887874866	77.796558066787	252.929429554587	294.984329096996	86.1925917595698	137.149652573435	89.196930636206	166.883953070015	37.2432126923867	79.3247693876621	265.428424011667	548.602742276258	32.1208581218572	64.231746031746	282.365255322987	1157.17272881104	14.1120799068027	145.161366978796	0	0	14.6467794446171	84.3371958546172	0	0	410.405401442328	279.314723700364	0	0	0	0	0	0	195.274442576901	119.374502070758	78.2249314297909	149.510807665514	120.106302907754	496.794169025905	29.1289763982478	488.544401666732	81.4220527432383	201.477392436309	2267.2824312331	332.714383602358	349.385005009958	153.466112926279	89.2683002270403	267.807315557008	102.120256464107	872.740267382943	272.312721295161	583.458147792336	209.622331317775	421.703588249182	143.344841626818	261.17115025729	0	1819.01962663113	13.037869062903	349.840507409591	76.6831154946669	159.30479726261	68.3209645594411	291.851220734824	1367.82163515554	691.402105858411	161.050351440388	307.954434368945	312.424024361948	337.94623747952	399.286719742995	432.763294507472	39.176150508885	302.875140131353	24.1305575983811	448.655378349368	165.439666260347	680.281853525794
Erysipelotrichaceae bacterium I46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0170203117343	15.0221889583517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia coli	13.8817442994366	0	333.732143846696	0	0	0	715.636693616355	2288.14970887448	0	0	0	0	24.5599703158104	0	0	0	15.9370271485806	0	0	0	0	0	0	0	0	0	874.706981933413	248.318716907418	0	0	0	0	0	0	66.3528553418301	0	0	0	0	0	0	0	0	0	141.271034224851	190.491777756155	144.158855908226	14.0426495860022	19.057277575945	0	98.9048480164229	47.4493908188139	257.309945121584	36.0905885369919	0	0	0	0	0	0	239.426999243051	286.411913111929	0	0	0	0	0	0	0	0	21.7177981086496	0	0	0	0	0	0	0	0	0
Escherichia marmotae	0	0	0	0	0	0	0	0	0	0	0	0	128.860489770179	17.0340830675693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium callanderi	0	0	30.0466759586399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium prausnitzii	12492.5644685429	2441.23361720977	12139.1524883725	2582.85520104026	6453.05090230196	3076.87837006876	5682.68183629241	2716.35086685573	1229.3139667354	562.090766408458	303.985294868733	338.959164420436	640.75603918266	478.831213219132	2756.07806994813	416.502732498892	2693.20698071069	864.26740757013	643.791445856585	261.71317372888	46.0868082072624	0	3368.78793964494	927.70815239423	3429.56546867483	251.302469334557	13786.4125960114	3682.86975441435	199.221655318617	20.0365308307615	256.276147092911	29.0657041741086	442.572399662232	0	1255.62368505046	297.935419194061	2433.95334604315	137.469070269773	10480.880638593	1332.10298113657	1500.35185273554	11211.1910049085	2810.57037269741	559.34276823907	507.013222566073	6532.24803532775	10558.9936012388	400.215523759561	4435.07952945316	1178.30789739343	13754.0626674028	10130.7654672777	7982.17241348019	994.484287547779	6101.57392736702	1121.8026461338	46.1493409116546	0	1067.32352337223	327.475990729499	4667.56348664018	8280.22728550615	604.56422384774	1556.85547683881	5441.58005845982	1121.80555478152	4830.33542126933	449.251869963816	125.680917794652	33.0972397618618	7255.38474493174	514.306215799751	472.426519667171	147.60194406345	2600.5709314357	1394.20244769779	1064.84860044219	2293.2366487426	3761.19600778165	2402.48093151427
Faecalicatena contorta	53.0051384293054	61.8142112344421	353.346095124418	89.0035396853689	55.9794384966235	53.5912312103587	13.917937237377	40.4978556293674	47.7918106844924	27.0255212812482	55.8545186813829	86.2913482055479	0	16.5394781537806	145.210847482053	90.6633400659109	145.10344517474	69.1849698574007	0	0	0	0	42.7036226796915	42.7262479166881	0	0	144.471411839408	64.7222250994566	18.0284573007661	18.3396358234914	32.3575952175435	0	0	0	109.356036391377	0	30.9136453699795	27.6499770026204	91.4959018849458	79.6474049338179	36.5661660196456	11.1790824145773	24.3941704019722	18.1730129890888	31.0768975598299	73.9791531710685	353.580451567754	154.690150350775	136.74559970212	213.215565728022	113.208167268359	201.115921259696	393.973588340395	67.6208283275557	18.6963042180685	49.2583762819415	0	0	0	88.0496965180681	27.919161902992	181.062213756652	20.3065028872132	37.3162186251818	53.5551259174291	18.3622547151697	336.874659993883	28.2995308442015	10.6486970016054	24.6157125202112	104.643795667174	34.7597627707576	102.048161993169	17.9540600761436	22.9122626781088	95.2799819960434	10.6496012099241	25.5860809520976	85.6719430356258	48.1064996344157
Faecalicatena fissicatena	106.1621270352	318.199525795447	387.723790388791	211.387849670232	27.2219729149746	63.6381704040578	0	0	181.027910614759	241.638661719867	103.867472798207	240.646536134126	21.3610397790686	25.2680601438523	39.0039738630891	164.37897828065	72.5589896732645	111.616523157276	19.874282144748	51.2628395441272	0	0	136.589161883306	219.454592809504	29.0757479737426	22.4131851022227	372.526704031254	257.120567886805	54.7651322763206	96.3660609514053	215.570928755138	74.8693170056067	0	0	220.764748890822	57.1202868626518	80.3642572649532	155.007482421963	18.8640214837539	46.7858670591733	36.1158351652525	353.479058649354	241.489641784845	250.039233450316	88.4405835408289	261.740990409689	299.12306917337	292.400028351262	89.0236674405941	308.493182690375	134.719571831702	436.366887105232	264.877641673692	162.483459517507	90.8315623357463	145.329119831759	0	0	26.8860571481051	334.826991109129	24.6465010594237	547.461045347212	36.3359138555811	158.736202521071	204.766072560121	248.735939101197	235.508747907589	160.047018182504	68.7981081659623	81.8655737660887	92.9428766970224	144.973940615025	63.308637353735	59.4889768513622	19.744618207185	197.759395368721	28.9524844911198	525.412647772818	0	27.6529599678079
Faecalicatena orotica	174.655622770549	115.234955861786	886.100556087168	114.463605837012	46.662320607032	34.782824941447	60.778752406258	54.343302988078	50.4665336526905	51.8820386674565	65.9821273817069	87.0066321497425	0	20.6006569367207	137.309978540115	43.6252268849412	86.3662534768478	55.4328849776911	0	0	0	0	103.468061870487	49.1227474490523	0	0	189.415406549305	73.8238489724942	18.4190237207747	14.1766507408985	42.4905648413274	0	0	0	173.099244815998	30.9356114410615	121.619972945021	77.18453056705	96.8188318772609	44.5535376013678	24.4083656011136	43.0245360523059	32.9497605471647	34.7926612319367	102.367088596535	101.135102664186	435.773524100933	78.5936540253629	170.238849496304	122.632570298354	182.55555388471	321.400769767511	235.294495893475	61.7275134831304	79.4813462077304	31.9736540633802	0	0	21.6490099005618	157.926831673613	55.8410807598101	227.922424881127	21.3280938627921	108.267783563041	83.7812620319722	81.515626442397	428.569602061731	40.0530349770105	14.2602893835336	39.0557081351868	148.353230934451	63.9341508549136	217.110572655316	0	34.5360875954435	87.8764082641804	12.9941979209616	42.74880456016	112.894697279063	62.6439371461385
Faecalimonas umbilicata	570.551949547386	3708.69406784689	3425.39230502522	1922.03065645059	762.752655307329	2269.47806038042	349.640567419895	3795.89414186271	1168.60836839564	3304.1846516002	1630.20048906296	3001.56555054194	1753.14461460726	2501.93433118986	303.367309897501	1285.21480873038	705.233270413025	2421.56550476061	648.962524343972	10996.4674980357	345.307463843582	179.429578593291	428.884244854213	2298.04038582832	104.661232295981	1008.47634965995	2842.11226557981	5373.69661737734	650.909828729579	2189.89459497804	2440.23178790094	1221.16875073196	4183.17784913451	4225.52871941382	2517.09628897062	1478.8544013788	534.000534455216	1599.1544941385	623.261968054349	3870.58476415093	273.654857039165	5291.50133170682	502.004965907442	1837.46099551068	2797.52731801159	3710.11302093484	1802.17363646797	1497.89485333161	474.423196123262	2250.58941382544	585.964589420026	4161.56167513172	1894.81533160006	2656.48494400084	552.351316686496	1283.50579540068	765.510904536922	550.687220049902	261.102757809753	4279.64816348468	175.046855097376	4391.79352660833	504.798084135784	2327.63771909375	715.946284263758	2096.52262014795	1846.29523982864	2055.01250148678	852.419349495996	1776.17682771674	1160.01724452078	2201.94874415077	943.604509669559	2035.62341433186	192.593845489684	3339.61195684722	178.739985003696	8904.99181924651	858.065025731766	3390.66877255954
Falcatimonas natans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1602474692389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3128281942982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor plautii	0	0	72.7144812485342	0	43.0606416529255	0	0	0	0	0	0	0	0	0	19.8418373298918	0	0	0	0	0	0	0	24.2666289995571	0	0	0	16.0129356033476	0	0	0	0	0	0	0	0	0	21.6241926565008	0	60.0528761681095	0	0	0	0	0	0	0	91.3208654812289	0	33.1843684900779	0	43.3665801816588	0	15.6147820381803	0	0	0	0	0	0	0	15.0436950725782	11.0262218211487	0	0	0	0	15.0636590983347	0	0	0	36.924387832379	0	0	0	15.0677502093847	0	0	0	0	0
Flintibacter sp. KGMB00164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1116426066237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6620503009874	0	11.4024042453901	0	15.8278724675662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fournierella massiliensis	216.135191265384	36.0640323229324	463.60626248919	39.0874483200378	682.873447273275	265.541151276345	867.943726684637	737.86551394156	129.951226552709	46.142786477543	0	0	0	12.0240586360087	36.0857394025522	0	225.327196194927	40.086623382217	0	15.0186196311646	0	0	221.294515714154	39.1566380965103	303.554898297395	31.0412915319541	901.275505568138	56.3189940674318	0	0	0	0	0	0	176.047797006095	38.1195888985275	377.053145686436	12.0410864469875	1902.58029118375	402.659736669739	94.1508605686885	539.1394748742	208.910672854549	15.0356609556811	39.1695105822204	234.400894212405	575.865792036003	0	432.214476195246	97.4124187619684	1090.41251092197	558.251405064787	415.019070499677	58.5877891538116	77.0765775421595	0	0	0	204.577650991114	20.0283019489787	160.470580760358	188.70430439163	20.3552514593341	58.7219890927685	259.550628257632	87.6960798086558	1944.11920446926	119.435054688685	33.1921636644914	0	749.957525761332	25.0649152517098	19.0575437295259	0	291.22501441447	84.4526793028052	58.1981520856297	41.0591886060781	66.7123577042806	115.543465278769
Fusicatenibacter saccharivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1777057750217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium gonidiaformans	0	0	0	0	13.3718121090696	0	0	33.4106808047631	0	0	0	0	0	0	0	0	0	0	16.6693292977008	0	0	0	0	0	25.1486852323092	0	15.0898894002415	0	0	0	0	0	20.5145779711835	0	0	0	0	0	31.7973751250351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8471643267682	0	0	0	0	0	0	0	0	0	17.993584714791	0	0	0
Fusobacterium mortiferum	1123.2606325005	24.9075282195143	308.961438601082	18.0394845150047	1032.56574293152	139.216828688758	881.826010834891	871.847426584796	53.5882420431144	19.2072623513471	30.4792060545105	0	69.010482963498	39.0508303451337	134.819141624856	58.5557597027855	425.78029677247	72.1615415136563	1382.38231374702	172.557151407401	0	0	335.119390732225	43.0062368420688	641.67772764439	61.4406610718461	635.126976995151	244.146307799212	20.6795280417864	0	361.349340378473	0	1403.14903018023	45.5409983853371	112.815467083633	0	413.876038767745	0	2489.09983817156	181.228999847544	0	436.494713887023	427.237742302219	56.1307245336872	134.251688422976	454.739404827587	155.799280077391	0	230.30446069065	52.9569179828637	472.018632540302	358.530225533822	202.608818567817	40.7107006181088	91.8072278912074	0	576.390149293984	0	312.27652871992	0	173.117125381838	79.0335502458747	15.5879998102407	130.766887626997	879.044500446114	185.636680447885	1107.07056411657	60.2229276144419	12.1227286049158	0	133.728994990759	0	47.4311586443117	0	225.01401068669	63.8375082448063	744.539688744543	293.707886602933	498.772794808724	582.280994626689
Fusobacterium perfoetens	8854.45851241275	107.168148495774	1555.22326738929	41.9411413381033	9729.26971609929	861.651200109695	4958.01156143409	2386.98641300518	632.085383585317	214.428754224081	355.111296556702	59.3044675419398	66.1789262525844	183.403268558639	955.255579503531	309.059596280334	3504.13279185076	408.888898779316	6894.61899235009	342.348827691972	23.0432162757548	0	2558.30992355459	221.269730275062	5288.37084113909	927.104655351217	5443.00439162262	1252.31397415651	38.7791600787595	0	5736.17224838079	35.0792981411656	17739.8598276163	878.31756750521	765.161147654414	13.0409119254993	3569.55907011474	11.0376625764052	18427.5649636215	1120.55984423572	69.2963390794384	2585.87380743917	1970.86090365142	338.781689431026	2512.57419503915	3571.75024260974	923.283358372479	22.0670207780034	2910.14095347535	470.33131723383	4650.01853828337	2583.18090030791	2385.80270590632	520.697486436562	842.831124920742	50.1369198514874	4784.2886611961	0	3577.94043035767	23.0333698385263	1250.68086383319	365.522175117025	44.1147943170129	766.142631574966	3470.05345098829	510.827399130325	7508.70308197932	217.339822032097	125.680633481578	11.0324132539535	1565.34630813988	26.0729667694509	516.06353006033	45.1842685908522	2671.12893327722	370.79580879258	3986.76568733455	983.257210384523	4342.74788483834	5201.18460228947
Fusobacterium periodonticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3664621265389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium ulcerans	175.851822522094	22.9827327765498	39.7524479223121	0	53.565660473519	0	102.900683324337	142.315227955483	23.154818659882	36.3098639114889	0	0	0	0	19.4508604377384	19.0014698354711	384.368372239724	73.2647727305078	1187.6605270082	0	0	0	33.757528288629	0	155.446144493805	0	54.9859856358316	58.4256367669588	28.2524912613748	0	106.325473763603	0	76.9588493368596	0	0	0	169.893771795778	0	134.372514261521	13.2248823352294	12.0660051792435	27.1680521387031	71.2349406074848	0	91.4601669810366	39.4835967442805	61.7328415640442	0	22.3101839138399	0	25.3547158795778	108.366846494879	47.3405441009456	0	0	0	548.30450917746	0	42.9169168947477	0	19.07062460043	0	0	0	401.741968923292	14.0255974416889	289.345690969546	29.9724720344156	0	0	59.4604442522583	23.1080556313233	26.0163297540503	0	54.6721834459993	10.3840962405646	403.723730842871	13.3269304141516	86.0273211706334	46.3779948899231
Fusobacterium varium	4571.41108864007	502.104723065607	4867.60777411163	533.346303381602	6917.57627346699	1431.80099152816	10336.8468110602	7097.88800793459	3072.62937424918	1101.35026398314	423.117555528684	154.794711889132	201.733954110011	73.1369491007097	2013.89424666937	923.141137941762	8683.71268780061	1433.96777792411	20304.7159553675	4068.79157947184	35.0657638978878	0	3246.05826730507	736.72527508922	3978.80856367117	1319.29788842287	7308.55783348756	3770.67931329819	459.673463717708	23.0420104553757	4161.24960076979	49.1110173976318	16359.1422378391	1009.00979957974	618.9478675624	117.368207374938	4066.41291767908	106.362930281723	10836.3386497993	1118.94540371007	494.09853927771	4003.94385704906	7746.08513258575	662.971730264111	20695.5063333739	3855.70075817926	5255.16392032685	112.341196688018	2814.15246394212	1094.73903724289	3351.71887762775	3859.24474973023	5782.68830102903	1134.84938019998	1356.63879162617	191.269074673454	11730.8399643598	12.1474742397587	4274.53881929447	208.302402708278	1466.44484111626	838.277708528125	528.828668535351	1147.99810744035	14062.7292628317	2938.33986044869	39500.1637536386	2446.85808181259	359.623333356719	60.176799567022	8376.66451283828	817.885787675241	2162.78031887448	13.0532331484684	3017.02536705495	1220.02070949287	6384.07678177456	3082.98651641439	5288.84084822618	3209.40487575063
Geitlerinema sp. PCC 7407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.3874971398267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemella palaticanis	0	0	0	0	0	0	0	0	0	0	0	183.944365426696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Globicatella sanguinis	0	0	0	0	0	0	0	0	0	0	35.033522237648	45.8635507193175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Globicatella sulfidifaciens	0	0	0	0	0	0	0	0	0	0	0	91.1038732625435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Granulicatella elegans	0	0	0	0	0	0	0	0	0	0	0	55.2838256908491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter bilis	54.1436987874156	0	170.265191042915	19.0425872558437	130.09361991663	23.0462958598203	21.0470277968903	0	0	0	105.997271491571	45.7048760160615	29.7500594778098	44.9811421509215	28.9024764982901	0	84.1946383079375	19.0415262943042	92.1601556982046	20.0248326985158	0	0	168.961301797706	35.1404648718378	0	440.840509119797	410.063447926402	65.6106370952179	0	0	85.4040039158282	0	1436.3481182542	26.0384608611429	0	0	99.3727341520478	17.0582057998989	255.941278072339	0	0	21.0234276222823	0	13.0638365499374	22.0440531761799	89.4709426262164	140.432322962465	0	51.1563669971943	22.0998697207955	381.2356974381	85.701064918645	36.1583379024264	0	0	0	0	0	223.883352925421	0	22.0640861064481	22.0314879236656	0	10.019145647439	0	0	30.9088649769447	0	34.1852096401453	0	55.0730229449766	0	0	35.1433200151072	118.349291136217	75.8009380894711	0	0	45.1071912816634	67.1206580463033
Helicobacter canis	41.0163817802897	0	78.120663548508	0	181.344974868279	23.0418687159608	23.0515066279523	49.0535253719568	0	0	18.8177667708997	39.7337636630049	67.516506720497	45.1992870608	41.2641593787734	0	93.2154799998469	33.0970090203604	94.3588613256703	75.0930828987409	0	0	41.5287433837646	0	0	95.0692614753788	76.5527643451227	20.4998857033222	0	0	38.7297549544781	0	470.802570521991	0	0	0	20.9733131140435	0	54.3319065108462	0	0	0	0	10.9932209791415	23.0460555500517	62.9224795787072	185.922818427771	0	98.2928097825847	58.0998307285305	599.921038705146	177.578138379309	54.9502278859179	0	0	0	0	0	26.8974174346675	0	0	19.027194115893	0	0	0	0	24.2720537555021	0	0	0	0	0	0	0	11.2333605459795	19.4865164738455	0	0	0	0
Helicobacter cinaedi	29.0841766043499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
