feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	heatmap_value	is.significant	sign	level
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Enterorhabdus.Enterorhabdus.caecimuris	source	Canis_lupus	1.18526989091757	0.30003158325379	0.000597084414785519	sourceCanis_lupus	0.00103816543659442	27	6	2.98373343408382	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Mageeibacillus.Mageeibacillus.indolicus	source	Canis_lupus	1.34662023332612	0.341320132280492	0.000604900655791724	sourceCanis_lupus	0.00105012256704215	27	10	2.97876000846957	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.hominis	source	Homo_sapiens	-0.430232936369052	0.109972488848559	0.000657625612496091	sourceHomo_sapiens	0.00113988439499322	27	27	-2.94313919178841	TRUE	-	species
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Aestuariispira.Aestuariispira.insulae	source	Canis_lupus	-1.1708942422247	0.299986378835914	0.000672759662067516	sourceCanis_lupus	0.00116431161329951	27	15	-2.93393077069566	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.saccincola	source	Canis_lupus	-1.13579625906818	0.291721782211489	0.000689462748834337	sourceCanis_lupus	0.0011913745799023	27	7	-2.92395167058428	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster.Enterocloster.bolteae	source	Homo_sapiens	0.261445283103139	0.0673482329657721	0.000709598689939938	sourceHomo_sapiens	0.00122427675208773	27	27	2.91212039728962	TRUE	+	species
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Anaerobiospirillum.Anaerobiospirillum.succiniciproducens	source	Canis_lupus	1.88029614740795	0.49177910996396	0.0008221545533495	sourceCanis_lupus	0.00141628473134783	27	6	2.84884942685652	TRUE	+	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.equicursoris	source	Canis_lupus	0.712116548580393	0.187317644409031	0.0008684333355881	sourceCanis_lupus	0.00149370533721153	27	5	2.82573506720909	TRUE	+	species
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Olegusella.Olegusella.massiliensis	source	Canis_lupus	-0.730477418046845	0.192371714884647	0.000878153100827479	sourceCanis_lupus	0.00150579013301399	27	5	-2.82223555298604	TRUE	-	species
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Olegusella.Olegusella.massiliensis	source	Homo_sapiens	-0.730477418046845	0.192371714884647	0.000878153100827479	sourceHomo_sapiens	0.00150579013301399	27	5	-2.82223555298604	TRUE	-	species
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Jonquetella.Jonquetella.anthropi	source	Canis_lupus	-0.790216816686313	0.211149751639439	0.00100741922900174	sourceCanis_lupus	0.00172216314682562	27	5	-2.76392570862576	TRUE	-	species
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Jonquetella.Jonquetella.anthropi	source	Homo_sapiens	-0.790216816686313	0.211149751639439	0.00100741922900175	sourceHomo_sapiens	0.00172216314682562	27	5	-2.76392570862576	TRUE	-	species
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Gellertiella.Gellertiella.hungarica	source	Homo_sapiens	1.33233019187686	0.357844152213783	0.00105711279555314	sourceHomo_sapiens	0.00180435435943268	27	8	2.74367816677563	TRUE	+	species
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas.Brevundimonas.abyssalis	source	Canis_lupus	-0.810011557956422	0.218021034861119	0.00107827570215014	sourceCanis_lupus	0.00183487402588107	27	5	-2.73639374707551	TRUE	-	species
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas.Brevundimonas.abyssalis	source	Homo_sapiens	-0.810011557956423	0.218021034861119	0.00107827570215013	sourceHomo_sapiens	0.00183487402588107	27	5	-2.73639374707551	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacter.Dehalobacter.sp..CF	source	Canis_lupus	-0.782036644797296	0.210690507218036	0.00108778853525086	sourceCanis_lupus	0.00184544397937859	27	5	-2.73389913378776	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacter.Dehalobacter.sp..CF	source	Homo_sapiens	-0.782036644797295	0.210690507218036	0.00108778853525088	sourceHomo_sapiens	0.00184544397937859	27	5	-2.73389913378776	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.jeddahense	source	Homo_sapiens	0.683067996602571	0.185555413853251	0.00117416305221949	sourceHomo_sapiens	0.00198306503799116	27	18	2.70266304213484	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio.Pseudobutyrivibrio.ruminis	source	Canis_lupus	-0.732736164211372	0.199049004018052	0.00117422992410568	sourceCanis_lupus	0.00198306503799116	27	5	-2.70266304213484	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio.Pseudobutyrivibrio.ruminis	source	Homo_sapiens	-0.732736164211372	0.199049004018052	0.00117422992410568	sourceHomo_sapiens	0.00198306503799116	27	5	-2.70266304213484	TRUE	-	species
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfosalsimonas.Desulfosalsimonas.propionicica	source	Canis_lupus	-1.02939050958849	0.28131322493423	0.00124037211671034	sourceCanis_lupus	0.00208845787120807	27	5	-2.68017428098608	TRUE	-	species
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfosalsimonas.Desulfosalsimonas.propionicica	source	Homo_sapiens	-1.02939050958849	0.28131322493423	0.00124037211671033	sourceHomo_sapiens	0.00208845787120807	27	5	-2.68017428098608	TRUE	-	species
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.animalis	source	Canis_lupus	0.755476398593934	0.206828177479279	0.00126082500648787	sourceCanis_lupus	0.00211970279286232	27	5	2.67372502797144	TRUE	+	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.saerimneri	source	Canis_lupus	0.975820510297772	0.267435429541241	0.00127304797924375	sourceCanis_lupus	0.00213703849969147	27	5	2.67018765375875	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ruminiclostridium.Ruminiclostridium.hungatei	source	Homo_sapiens	-0.9511290885526	0.260904376371405	0.00128356505599948	sourceHomo_sapiens	0.00215146286747738	27	14	-2.66726614509099	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas.Butyricimonas.faecalis	source	Homo_sapiens	-0.777637287034273	0.213568060262616	0.00129752801420005	sourceHomo_sapiens	0.00217161125729889	27	18	-2.6632179156947	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.unassigned..Clostridium..leptum	source	Homo_sapiens	-0.323524708054499	0.089423965849779	0.00137505374799682	sourceHomo_sapiens	0.00229792240696629	27	27	-2.63866464004952	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloramator.Caloramator.fervidus	source	Canis_lupus	-0.780556369612566	0.217483696193287	0.00147734732631781	sourceCanis_lupus	0.00246151164057126	27	5	-2.60879810609317	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloramator.Caloramator.fervidus	source	Homo_sapiens	-0.780556369612566	0.217483696193287	0.00147734732631781	sourceHomo_sapiens	0.00246151164057126	27	5	-2.60879810609317	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.faecichinchillae	source	Canis_lupus	-0.906734493347048	0.25503232128068	0.00160618456079988	sourceCanis_lupus	0.00266822338629163	27	5	-2.57377781367132	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.faecichinchillae	source	Homo_sapiens	-0.906734493347049	0.25503232128068	0.00160618456079988	sourceHomo_sapiens	0.00266822338629163	27	5	-2.57377781367132	TRUE	-	species
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.brasilense	source	Canis_lupus	-1.0608562750723	0.298516601915201	0.00161261898619395	sourceCanis_lupus	0.00267097485417015	27	5	-2.57333020061455	TRUE	-	species
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.brasilense	source	Homo_sapiens	-1.0608562750723	0.298516601915201	0.00161261898619396	sourceHomo_sapiens	0.00267097485417015	27	5	-2.57333020061455	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.sp..LPB0220	source	Homo_sapiens	-0.992210096507015	0.281034205725915	0.00170808075107616	sourceHomo_sapiens	0.00282490278062596	27	7	-2.54899649388497	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotignum.Anaerotignum.faecicola	source	Homo_sapiens	-0.273455213237327	0.0777667450335816	0.00176929762674449	sourceHomo_sapiens	0.00292182385036978	27	27	-2.53434597016708	TRUE	-	species
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Aminiphilus.Aminiphilus.circumscriptus	source	Canis_lupus	-0.859087806104794	0.245927925937882	0.00187337657772916	sourceCanis_lupus	0.00308458764933904	27	5	-2.51080288465701	TRUE	-	species
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Aminiphilus.Aminiphilus.circumscriptus	source	Homo_sapiens	-0.859087806104794	0.245927925937882	0.00187337657772916	sourceHomo_sapiens	0.00308458764933904	27	5	-2.51080288465701	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.parasanguinis	source	Canis_lupus	-0.848050852315423	0.243895602068547	0.00194963396906707	sourceCanis_lupus	0.00319602753286947	27	5	-2.49538948801832	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.parasanguinis	source	Homo_sapiens	-0.848050852315423	0.243895602068547	0.00194963396906707	sourceHomo_sapiens	0.00319602753286947	27	5	-2.49538948801832	TRUE	-	species
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.fairfieldensis	source	Canis_lupus	-1.59728841524162	0.45923115582052	0.00194447030378369	sourceCanis_lupus	0.00319602753286947	27	9	-2.49538948801832	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Aminipila.Aminipila.sp..JN.18	source	Homo_sapiens	-0.864044373378875	0.250732799031269	0.00210479120901079	sourceHomo_sapiens	0.00344532440947887	27	14	-2.46276987894842	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Harryflintia.Harryflintia.acetispora	source	Homo_sapiens	-0.347804316325216	0.101003856297142	0.00211832899989893	sourceHomo_sapiens	0.00346241494427925	27	27	-2.46062088642826	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sp..SY8519	source	Homo_sapiens	1.12137366614457	0.3257514131984	0.00212384018958326	sourceHomo_sapiens	0.00346635522913006	27	22	2.46012693321305	TRUE	+	species
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania.Holdemania.filiformis	source	Homo_sapiens	0.972036792118765	0.283096911773603	0.00217060153898912	sourceHomo_sapiens	0.00353751096295895	27	16	2.45130220556088	TRUE	+	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.urinalis	source	Canis_lupus	1.28881320240452	0.375767183432621	0.00219082304090511	sourceCanis_lupus	0.00356526951926044	27	5	2.44790763374951	TRUE	+	species
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Enorma.Enorma.massiliensis	source	Homo_sapiens	-1.58588041793758	0.463143308630227	0.00222151833362198	sourceHomo_sapiens	0.00360996729213571	27	8	-2.44249673297227	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.xylanisolvens	source	Canis_lupus	0.670786106970622	0.198414650530484	0.0024718765996282	sourceCanis_lupus	0.0040109695767552	27	27	2.3967506321339	TRUE	+	species
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.halopraeferens	source	Homo_sapiens	1.20256931089208	0.357941418414841	0.00260283936006834	sourceHomo_sapiens	0.00421735420950204	27	11	2.37495992168564	TRUE	+	species
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas.Pseudomonas.aeruginosa	source	Homo_sapiens	1.27371822751387	0.379844129500482	0.00264408829753444	sourceHomo_sapiens	0.00427798945968669	27	11	2.36876028979851	TRUE	+	species
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea.Faecalitalea.cylindroides	source	Homo_sapiens	-1.39844774832534	0.42205939558108	0.00291501865535908	sourceHomo_sapiens	0.00470952435938071	27	10	-2.32702295243102	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Agathobaculum.Agathobaculum.butyriciproducens	source	Homo_sapiens	0.190718441827286	0.0576006777732094	0.00293176911105868	sourceHomo_sapiens	0.00472975161062568	27	27	2.32516166623199	TRUE	+	species
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus.Staphylococcus.agnetis	source	Canis_lupus	-1.20850273793896	0.36534226697529	0.00295462945095968	sourceCanis_lupus	0.00475291471391788	27	5	-2.32303997859545	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus.Staphylococcus.agnetis	source	Homo_sapiens	-1.20850273793895	0.36534226697529	0.00295462945095969	sourceHomo_sapiens	0.00475291471391788	27	5	-2.32303997859545	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.shahii	source	Homo_sapiens	-0.758747359892936	0.238739242998712	0.00404918854949648	sourceHomo_sapiens	0.00650429999761072	27	18	-2.1867994360022	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Harryflintia.Harryflintia.acetispora	source	Canis_lupus	-0.318225572493114	0.101003856297142	0.00432720916270764	sourceCanis_lupus	0.00694091799699733	27	27	-2.15858308650989	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.equinus	source	Homo_sapiens	0.985234288108254	0.319035693802495	0.00502824905108027	sourceHomo_sapiens	0.00805384303597098	27	25	2.0939968387559	TRUE	+	species
Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus.polymyxa	source	Canis_lupus	-0.480986525079742	0.156104205613592	0.00511298039319262	sourceCanis_lupus	0.00816616011369906	27	4	-2.08798210912839	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus.polymyxa	source	Homo_sapiens	-0.480986525079742	0.156104205613592	0.00511298039319262	sourceHomo_sapiens	0.00816616011369906	27	4	-2.08798210912839	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sp..SY8519	source	Canis_lupus	-0.996762536805121	0.3257514131984	0.00538034257293739	sourceCanis_lupus	0.00858091725612554	27	22	-2.06646628581309	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.curvatus	source	Canis_lupus	-0.573080122736943	0.188305341376838	0.00559702305646477	sourceCanis_lupus	0.00890109783375194	27	4	-2.05055642551949	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.curvatus	source	Homo_sapiens	-0.573080122736943	0.188305341376838	0.00559702305646476	sourceHomo_sapiens	0.00890109783375194	27	4	-2.05055642551949	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.unassigned.Hungateiclostridiaceae.bacterium.KB18	source	Canis_lupus	-0.922367122074691	0.303917059614576	0.00571064798916024	sourceCanis_lupus	0.00906889836914936	27	14	-2.04244546500791	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ethanoligenens.Ethanoligenens.harbinense	source	Canis_lupus	-0.606268388342301	0.199972329528616	0.00575395531101864	sourceCanis_lupus	0.0090864251561402	27	4	-2.04160694629689	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ethanoligenens.Ethanoligenens.harbinense	source	Homo_sapiens	-0.606268388342301	0.199972329528616	0.00575395531101863	sourceHomo_sapiens	0.0090864251561402	27	4	-2.04160694629689	TRUE	-	species
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned.unassigned.Bradymonadales.bacterium.V1718	source	Canis_lupus	-0.56672826044081	0.187004438078439	0.00577044889164539	sourceCanis_lupus	0.0090864251561402	27	4	-2.04160694629689	TRUE	-	species
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned.unassigned.Bradymonadales.bacterium.V1718	source	Homo_sapiens	-0.56672826044081	0.187004438078439	0.00577044889164538	sourceHomo_sapiens	0.0090864251561402	27	4	-2.04160694629689	TRUE	-	species
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae.Mycoplasma.Mycoplasma.capricolum	source	Canis_lupus	-0.517735436821095	0.17077428636542	0.00575487508850091	sourceCanis_lupus	0.0090864251561402	27	4	-2.04160694629689	TRUE	-	species
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae.Mycoplasma.Mycoplasma.capricolum	source	Homo_sapiens	-0.517735436821095	0.17077428636542	0.00575487508850085	sourceHomo_sapiens	0.0090864251561402	27	4	-2.04160694629689	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.clarus	source	Canis_lupus	0.554855790652123	0.184518380360063	0.00610263177051149	sourceCanis_lupus	0.00959598075869457	27	4	2.0179106315255	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetanaerobacterium.Acetanaerobacterium.elongatum	source	Canis_lupus	-0.535084118584234	0.178180148452853	0.00616090265003346	sourceCanis_lupus	0.00966043360832736	27	4	-2.01500337984977	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetanaerobacterium.Acetanaerobacterium.elongatum	source	Homo_sapiens	-0.535084118584234	0.178180148452853	0.00616090265003345	sourceHomo_sapiens	0.00966043360832736	27	4	-2.01500337984977	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Agathobaculum.Agathobaculum.desmolans	source	Homo_sapiens	0.901892668056061	0.303119345938222	0.00657921653918881	sourceHomo_sapiens	0.0103019104913349	27	22	1.9870822278284	TRUE	+	species
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Terasakiella.Terasakiella.pusilla	source	Homo_sapiens	0.741039044823551	0.253817703961471	0.0075064067001884	sourceHomo_sapiens	0.0117372904766582	27	4	1.93043214728331	TRUE	+	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.animalis	source	Homo_sapiens	0.876685500380578	0.306054595076722	0.00854322263462735	sourceHomo_sapiens	0.0133398364602142	27	26	1.87484949462201	TRUE	+	species
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Bulleidia.Bulleidia.extructa	source	Canis_lupus	0.646288325386217	0.228929323476251	0.00940996721373754	sourceCanis_lupus	0.0146727243304861	27	4	1.83348924185886	TRUE	+	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Tidjanibacter.Tidjanibacter.massiliensis	source	Canis_lupus	-0.959676878912503	0.342284750688153	0.00984332150026924	sourceCanis_lupus	0.0153057488696815	27	4	-1.81514541667012	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Tidjanibacter.Tidjanibacter.massiliensis	source	Homo_sapiens	-0.959676878912504	0.342284750688153	0.00984332150026922	sourceHomo_sapiens	0.0153057488696815	27	4	-1.81514541667012	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Youngiibacter.Youngiibacter.fragilis	source	Homo_sapiens	-0.702055365951335	0.251106499994873	0.0100253946898425	sourceHomo_sapiens	0.0155672100878387	27	5	-1.8077892135092	TRUE	-	species
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longicatena.Longicatena.caecimuris	source	Canis_lupus	-0.680249939730314	0.244567265552053	0.0103659772235406	sourceCanis_lupus	0.0160514716563967	27	4	-1.79448514376051	TRUE	-	species
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longicatena.Longicatena.caecimuris	source	Homo_sapiens	-0.680249939730314	0.244567265552053	0.0103659772235406	sourceHomo_sapiens	0.0160514716563967	27	4	-1.79448514376051	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerofilum.Anaerofilum.pentosovorans	source	Homo_sapiens	-1.13567731160599	0.410722172461211	0.0107662946036844	sourceHomo_sapiens	0.0166482951133046	27	11	-1.77863023427746	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.aviarius	source	Canis_lupus	1.24667216694991	0.457500938560075	0.0118099128558297	sourceCanis_lupus	0.0182368543823448	27	9	1.73905006963712	TRUE	+	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.merdae	source	Canis_lupus	0.507982495966102	0.192607930882372	0.0144282452338164	sourceCanis_lupus	0.0222493492019403	27	18	1.65268268770057	TRUE	+	species
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium.Fusobacterium.varium	source	Homo_sapiens	1.1544083785857	0.444084389798654	0.0157213007595875	sourceHomo_sapiens	0.0242099369823951	27	19	1.61600634100989	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Eisenbergiella.Eisenbergiella.tayi	source	Canis_lupus	-0.415974923387314	0.162239513122819	0.017033853566734	sourceCanis_lupus	0.0261951145634232	27	21	-1.58177969784006	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.saccharolytica	source	Homo_sapiens	0.125498062733848	0.0492352288589991	0.0176177285168336	sourceHomo_sapiens	0.0270557973651373	27	27	1.56773966239019	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Hydrogenoanaerobacterium.Hydrogenoanaerobacterium.saccharovorans	source	Canis_lupus	0.303991823500363	0.119298381935288	0.0176487637147217	sourceCanis_lupus	0.0270662796063908	27	27	1.56757143604538	TRUE	+	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.xylanisolvens	source	Homo_sapiens	0.504844945945088	0.198414650530485	0.0177986024282118	sourceHomo_sapiens	0.0272586815270422	27	27	1.56449515434794	TRUE	+	species
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longibaculum.Longibaculum.muris	source	Canis_lupus	0.988740602262668	0.390475766154774	0.0182936560343613	sourceCanis_lupus	0.0279785327584349	27	16	1.55317506438398	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio.Pseudobutyrivibrio.xylanivorans	source	Homo_sapiens	0.652953312914754	0.259092190050918	0.0187903690071014	sourceHomo_sapiens	0.0286989515709554	27	18	1.54213396860627	TRUE	+	species
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas.Pseudomonas.aeruginosa	source	Canis_lupus	0.954555988740039	0.379844129500482	0.0190921241854381	sourceCanis_lupus	0.0291200475297678	27	11	1.53580792050258	TRUE	+	species
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Adlercreutzia.Adlercreutzia.equolifaciens	source	Homo_sapiens	-0.766109524440609	0.309440501799541	0.0207403060582987	sourceHomo_sapiens	0.0315908203994249	27	20	-1.50043909551566	TRUE	-	species
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Anaerovibrio.Anaerovibrio.lipolyticus	source	Canis_lupus	0.700661192294639	0.283696219093951	0.0210193791812797	sourceCanis_lupus	0.0319723345913887	27	7	1.4952256507743	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sp..BNL1100	source	Canis_lupus	0.256881628485996	0.104530705577394	0.0215985724303777	sourceCanis_lupus	0.0327347340669221	27	18	1.48499118288426	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.luti	source	Homo_sapiens	0.230685801419915	0.0938531666575369	0.0215762177130936	sourceHomo_sapiens	0.0327347340669221	27	27	1.48499118288426	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnotalea.Lachnotalea.glycerini	source	Homo_sapiens	-0.908668072918612	0.369787829212391	0.0216084380513314	sourceHomo_sapiens	0.0327347340669221	27	8	-1.48499118288426	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Extibacter.Extibacter.muris	source	Canis_lupus	-0.343556754440071	0.140347819673656	0.0220605118598141	sourceCanis_lupus	0.0333292598098272	27	3	-1.47717433122627	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Extibacter.Extibacter.muris	source	Homo_sapiens	-0.343556754440071	0.140347819673656	0.0220605118598141	sourceHomo_sapiens	0.0333292598098272	27	3	-1.47717433122627	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.algidixylanolytica	source	Canis_lupus	-1.0846177550914	0.443210585650735	0.0220951775647239	sourceCanis_lupus	0.0333365836941449	27	12	-1.4770789083713	TRUE	-	species
Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Haemophilus.Haemophilus.parainfluenzae	source	Canis_lupus	-0.389627311947074	0.160599164983605	0.0231464028614375	sourceCanis_lupus	0.0348286384913691	27	3	-1.45806350249389	TRUE	-	species
