superkingdom	phylum	class	order	family	genus	species	Gram.Stain	PRMT_FM1_FR_MONT_20240807_bc25_D6323	PRMT_FM2_FR_MONT_20240807_bc26_D6323	PRMT_FM3_FR_MONT_20240807_bc27_D6323	PRMT_FO1_FR_ONT_20240807_bc10_D6323	PRMT_FO2_FR_ONT_20240807_bc11_D6323	PRMT_FO3_FR_ONT_20240807_bc12_D6323	PRMT_FP1_FR_PB_20240807_bc40_D6323	PRMT_FP2_FR_PB_20240807_bc41_D6323	PRMT_FP3_FR_PB_20240807_bc42_D6323	PRMT_CO1_canis_ONT_20240807_bc01	PRMT_CO2_canis_ONT_20240807_bc02	PRMT_CO3_canis_ONT_20240807_bc03	PRMT_CP1_canis_PB_20240807_bc31	PRMT_CP2_canis_PB_20240807_bc32	PRMT_CP3_canis_PB_20240807_bc33	PRMT_LM1_canis_MONT_20240807_bc16	PRMT_LM2_canis_MONT_20240807_bc17	PRMT_LM3_canis_MONT_20240807_bc18	PRMT_HM1_human_MONT_20240807_bc28	PRMT_HM2_human_MONT_20240807_bc29	PRMT_HM3_human_MONT_20240807_bc30	PRMT_HO1_human_ONT_20240807_bc13	PRMT_HO2_human_ONT_20240807_bc14	PRMT_HO3_human_ONT_20240807_bc15	PRMT_HP1_human_PB_20240807_bc43	PRMT_HP2_human_PB_20240807_bc44	PRMT_HP3_human_PB_20240807_bc45
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	Phocea massiliensis	positive	738.275821923037	1061.12827557298	696.638512306692	1460.26986287685	1872.906229644	2213.1840609669	576.574549197121	377.071945719353	540.03941258148	551.135765708084	343.869795996025	434.050738308791	368.044233046754	772.308675000729	507.279512939417	315.815736422781	917.52065562172	908.808703044486	565.624184626961	417.815075410667	449.807123341111	1497.39965158537	556.958389048706	792.373868965503	324.9928374654	283.004082774054	586.384953162996
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor capillosus	positive	589.802612071473	770.54357112	417.869782471886	931.040771252079	1116.83204671373	1149.97542720513	366.939866733164	347.886055900903	295.408081410933	0	0	0	0	0	0	0	0	0	354.444829602133	234.233648847834	202.468226164693	720.013064198997	246.78086406095	462.072175685172	258.806131596053	129.151920212569	402.231775872809
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor phocaeensis	positive	1308.77099567005	1653.64163744642	982.982946557098	1815.03974041352	2821.57601232484	3128.95170912882	716.201584923052	690.075042932088	752.617107223925	65.5492442380619	0	0	0	80.7553301196769	0	0	59.2654437307234	72.3158973236173	1344.70578624404	1005.83944506211	881.41202092232	3206.35061663997	1068.21038912366	2112.73072482807	796.480065241158	537.483659242135	1323.87056491448
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus albus	positive	49.1772605514277	97.7851025401227	114.346085128779	153.235634112564	241.014395374184	245.103472225281	0	57.8141005484185	80.8387789150338	0	0	0	0	0	0	0	0	0	48.2019588145054	46.4276173712352	0	61.0908177723365	0	59.3173225411787	0	0	44.0072128518998
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bicirculans	positive	21758.9572991286	28649.7383453346	18483.7732700966	38950.7736298443	54398.8145579208	57452.4201249836	12397.836449566	12113.1770861791	12728.7400930626	0	0	0	72.1315183463859	100.329071628864	0	0	112.379734504211	56.0796762481806	68.0389880077668	0	64.0536708694786	80.0227413972324	0	69.0405201117243	0	0	56.027015388
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	positive	49525.98749386	67179.747049913	39442.3042463388	90358.0825150525	128170.876350375	132358.654584651	28913.6237267249	28294.2052052689	30400.7589840091	169.792317205182	149.439728774589	108.558367128852	232.407222798894	326.837332841331	114.806640106077	100.65047805635	357.14899855151	328.77081150284	60630.4070685665	43312.4007832366	31993.4099046378	166872.689256161	65121.6770613759	83186.9523749885	42342.8419304693	26017.2305311752	58301.5068417726
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus callidus	positive	758.078949191835	961.065566027353	710.469053507981	1552.26062972886	1823.37681018007	2221.12374215022	499.558186860129	431.929371059324	418.842633169536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.941730971389	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus champanellensis	positive	18575.2800214836	23957.8457688758	15462.2151836604	29312.2916576925	39834.6520920449	43554.7264349574	11238.4488646148	10544.8885951939	11356.7239434538	50.7210415809152	0	0	0	70.5674465355293	0	0	94.4004747566991	65.3838276379675	76.3915306405131	51.4005675680772	80.0301708735442	134.19941229082	77.5933755148113	70.8382700794937	76.3852413295358	0	100.345245028
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	positive	808.986755296727	893.960498702325	693.458676552671	1947.51685743725	2487.7098609541	2553.22312195184	513.309164091984	537.282440874883	458.856349230841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus gauvreauii	positive	189.240514805048	170.158945734798	138.632889450899	305.10448387664	307.649344050897	388.01217386752	71.6903599037778	137.107440914954	114.350813354167	1070.22935487602	730.30764016907	904.553857735561	775.506209108528	1500.76028218366	998.937691385092	647.172382270186	1731.90274505817	1645.70570087985	351.549912441008	349.5465480948	211.931551171375	784.866070983208	662.557971619153	498.036079336501	253.630563275534	161.821499937399	252.146914510177
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. JE7A12	positive	156.040471704029	193.545632028088	78.9552195757466	268.999289680699	496.061769969365	516.188401123329	80.7783260623061	124.12028271799	107.257348604636	0	0	0	0	0	0	0	0	0	50.2291655745555	0	0	151.682154773761	88.0968342571692	105.242097045977	63.9904242198908	0	55.7990843677359
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	positive	752.076747614875	931.823367741726	725.519784204316	1376.65923293294	1702.76780916369	1757.54322198172	539.646923160961	465.790281173602	498.185911981593	3799.64607397611	2317.6621896319	2732.44891504389	2844.73380613714	4828.66971846136	3571.27348117791	2027.87798569619	5570.0962073736	6186.40419663467	696.209184364958	496.508099204553	490.036155744878	1700.69881033531	670.331422791092	1110.28047867087	447.853381925293	313.234952581496	832.006303721787
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter termitidis	positive	3282.78282980466	4563.2839598251	2613.21649242727	5819.41989227739	7753.64038391528	7827.86142365213	2002.25130816174	2034.00609699329	1992.67104607725	656.402249622598	393.499386791041	406.234630411972	406.24615569228	785.508981704265	495.466281099085	280.510241821306	804.798615034587	923.987182515217	275.388335903211	171.99705708233	141.016636221147	570.153828306293	209.148493460768	288.050342947576	120.020357844044	87.7987807772797	260.764670263678
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum variabile	positive	4221.3168664782	5540.69987306796	3706.92052462823	9524.63273158729	14918.6706907781	12127.9980358376	2406.96089486652	2150.89751308933	2199.46550033155	55.4662740220982	44.5522416929674	0	0	272.499863110479	0	0	98.2006429109153	47.8831737448173	134.03712476399	96.5966769136337	90.4243496196523	236.770670149382	95.6435140039186	168.033257874045	108.981755049658	59.482160540215	145.714084394241
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Tepidibaculum	Tepidibaculum saccharolyticum	positive	110.548187792875	106.640263610165	79.3171681393854	87.0678457719573	176.899881242715	190.058382211003	40.3299374556284	54.5876793726423	0	0	0	0	0	52.6260143490774	0	0	71.9580397277172	57.3058545940958	69.4596700525384	44.4816008433166	0	149.551063779222	95.2539187499833	84.7747004966924	0	0	45.2966025776264
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	[Clostridium] cellulosi	positive	149.87946180052	227.396673075444	186.461522136112	348.08707748784	288.658413589262	383.45394527926	76.8203974265675	124.527015175359	84.9309106073903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	[Clostridium] methylpentosum	positive	320.743493317301	450.235461441121	301.044583307871	419.324270335465	521.838378844881	582.579156472129	161.646587496517	192.612516853531	149.825313261417	68.0946449291875	0	53.1295351970929	74.5419901357158	136.560820831465	123.395687712779	71.7482884849025	163.164110787298	153.58653374916	284.170056790453	168.394967223792	207.687021765514	594.946138854468	238.619831997022	370.078265697262	164.250470698016	93.368642132133	291.518949342503
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	[Clostridium] viride	positive	283.977009546102	335.282045481079	163.403212974368	377.49884084202	448.391531284236	511.333001194877	138.411630027292	130.671780744947	129.147517915079	40.8457212582937	0	55.8150119563707	0	0	0	0	66.6537447487661	53.6303947207129	155.915167616316	125.513633534247	72.7285554943221	264.897852301347	78.1320074946689	172.434707482128	57.9202521494726	56.2849025965912	99.5492616073683
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	Ruminococcaceae bacterium CPB6	positive	381.771304995746	462.448804552519	264.81692843741	561.434231941062	789.400352714496	833.525874328109	226.012407960522	189.668763769757	124.145777597821	52.2943931836039	0	0	0	0	0	0	0	0	0	0	0	94.2221782784636	0	63.1398151345628	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Colidextribacter	Colidextribacter massiliensis	positive	1878.52692712768	2433.25130392075	1456.61296436725	2501.50147405694	3261.41488620312	3503.8575984162	1095.01751968383	959.088161973483	925.321860000241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Flintibacter	Flintibacter butyricus	positive	172.874078289242	209.838449809899	148.440362618807	275.945400019071	403.208273262706	335.467802702332	154.683411530852	112.105220358432	119.833626647087	52.1411934093986	0	0	0	83.8766032322824	55.9835438481002	0	53.3830778249862	76.1878283388304	308.676641470928	211.026588404856	332.707476175917	635.120693919573	293.422791767339	439.970786289565	167.08591294489	165.611725814791	326.27853326381
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Flintibacter	Flintibacter sp. KGMB00164	positive	3948.17645101049	4818.46010719756	3135.77578307629	5542.14239396328	7602.20910230822	8090.28172933694	2248.94594438625	2235.67965608871	2233.52426460815	393.202127824938	229.875892782792	392.048504557176	292.657120630878	563.630177218124	421.848280033358	232.967744968289	674.216742115245	710.323867015339	2575.97863285004	2164.27801750711	1988.88307538503	5758.89608928983	2279.30736204338	3753.80515606963	1691.25144389638	1022.76206612865	2894.39815389937
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Intestinimonas	Intestinimonas butyriciproducens	positive	4437.52090132881	5861.12969032569	3395.80540413004	6495.59100458185	8631.94352881908	9175.57980065658	2823.47966231417	2337.57717714742	2573.25979059402	83.397820270889	41.1118129736076	103.011774406064	0	127.458487738233	93.6847964071137	54.8116865500195	101.608594405457	112.166054447633	55.1077601949098	0	0	164.865960071055	0	44.831771601923	55.5314581452805	0	66.8907549801434
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Massilistercora	Massilistercora timonensis	positive	346.936394367073	463.067419494653	251.754068156203	712.701731084401	899.120097173262	889.949091603079	224.745248758623	303.204202730156	223.080628951319	82.9167733801841	67.5556012137451	72.1538504636553	57.0015364937709	74.9154417125748	59.9688085422505	0	0	85.8292694594723	93.2889896308491	80.8530184221821	76.0018673381558	200.484600488076	116.140142941626	142.317005764862	68.0649356817423	0	88.8641824950633
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Natranaerovirga	Natranaerovirga pectinivora	positive	136.267618797504	131.183016637186	79.1912745459251	154.850410810754	218.462548098054	152.428351758174	63.7008751407902	99.3240751017229	64.0992208026978	0	0	0	0	0	0	0	0	122.570817912913	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	unassigned	[Bacteroides] pectinophilus	positive	56.6376007651362	143.252258954598	82.492422828902	105.271541683616	162.12380111005	148.805481878121	87.3180746915066	60.0704656206107	40.3806089737204	0	0	0	0	42.8129090756812	56.381903125149	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	unassigned	Clostridiales bacterium CCNA10	positive	555.304994520755	654.745507682488	408.242660185733	844.840552719609	1107.57569679114	1218.84328359916	287.899881088338	257.001906790107	307.176997608266	534.194106586631	343.71602181673	543.140577929578	403.587345900829	721.461300769064	637.664768397655	437.511495663328	751.119882335191	1018.78153484562	1774.78481845627	1156.90966618588	1183.40806291531	4068.6890742477	1366.18285696211	2517.60407488783	1264.25033847103	639.077062901086	1799.03677481523
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	unassigned	Clostridiales bacterium	positive	259.801352942608	165.115850578031	175.228719938752	171.825243793548	301.916674530669	103.696372438276	0	370.83631271174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.6163959411388	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Petrocella	Petrocella atlantisensis	positive	0	0	0	0	46.3183613129607	71.8308136546117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Vallitalea guaymasensis	positive	314.332580166526	418.799305284861	251.661177959817	455.586942210056	619.578628937075	761.062233083372	199.03516055262	171.890120923664	237.679199713578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Vallitalea pronyensis	positive	122.116389310715	169.676226608662	80.5925275768997	182.687556741998	173.912443582424	166.397063813082	56.0959001252988	74.0968237507382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella	Mahella australiensis	positive	78.138625770185	81.6948835167257	66.1997348569438	189.902106502868	190.223874881852	198.647999027281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Absiella	Absiella tortuosum	positive	0	0	0	0	60.5072714515849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Allobaculum stercoricanis	positive	0	0	0	0	0	0	0	0	0	5033.23147600744	3678.59873349038	3554.60470275906	2007.66043897699	4548.81888431428	2672.12035102246	974.386339376564	2858.82504722744	2178.43511981953	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	Amedibacillus dolichus	positive	328.970878699102	313.331788437784	254.526180857334	576.061058820548	607.13311228873	629.397788872075	393.598527668165	406.94392143453	258.028829708173	790.335860306742	718.572620816162	608.776605536627	452.825607992814	952.998145402372	468.773950091792	216.455077814616	556.545963912592	448.506967557233	0	0	0	60.0164569784912	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Breznakia	Breznakia pachnodae	positive	0	0	0	0	0	96.0505316193867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia extructa	positive	0	0	0	0	0	0	0	0	0	67.4978588339412	0	0	0	46.5344109343168	42.8332078960535	0	53.6918511168253	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] saccharogumia	positive	71.3260068463995	98.9355884101098	58.4524949148695	121.935160214572	255.339687283637	171.988021959073	103.452936310547	77.6294745036685	68.3814983765753	253.769229987171	152.937099669152	165.881713563796	135.217924633957	249.572475522184	163.242496683073	48.031422957003	119.029195906113	121.782447364532	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] spiroforme	positive	88.5953480557455	145.452917764853	64.949731161263	246.987875248493	326.456823110038	316.579063761377	152.922401796296	155.306580338274	105.941417189633	2229.33309127588	1570.48546422498	1375.9780903056	1266.48389396592	2654.35867820951	1379.46826473876	413.296671024986	1249.02086428159	946.011308527907	192.183020040539	135.859253624458	108.090726210531	568.159150143219	220.175874804765	196.326624162627	292.219388511334	144.180913657547	356.42259723532
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	positive	0	0	0	91.3867337442851	79.4877308231358	83.0734728352981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.0337912569571	40.0415364654749	83.8701939024243	0	0	60.0395065927595
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	Faecalicoccus acidiformans	positive	191.774195186713	157.307595801835	146.011847662327	443.717624940948	486.471461419042	333.293915430424	298.525050340182	247.192929363499	272.045685530574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	Faecalicoccus pleomorphus	positive	0	0	0	0	0	0	0	0	0	0	48.0876663812786	55.8090235766641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	positive	0	102.267859315944	0	60.7000448995355	94.9071535996646	88.8080988368823	89.3909525706954	52.7391030090657	0	72.1194916682653	56.0946563789344	0	0	60.1803688193592	0	0	57.2441056901657	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella biformis	positive	0	0	0	0	0	0	0	0	0	1528.46071042504	1326.37493860458	881.603093874836	681.242065121932	1489.46122261288	520.801993643701	284.598343052516	959.934159241167	532.596476815127	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania filiformis	positive	0	56.0500025575732	0	100.061387605209	100.059876440843	120.302084941693	52.1005743995242	91.1479165737971	60.7585786928972	0	0	0	0	0	0	0	0	0	96.0550418933178	56.0483264985389	68.0570193992869	208.057050858748	120.088284382724	200.10287020574	100.089511795008	56.0703225844134	228.109996290675
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longibaculum	Longibaculum muris	positive	44.0585619242127	44.0411540809174	40.0555054527711	100.078795017008	124.075849011414	96.4113759484748	56.1097530915936	99.5338824142567	0	224.194242313198	112.249067584116	131.718251591837	99.5425366189648	237.666397042976	144.262267515573	0	124.180796663008	156.202352637879	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longibaculum	Longibaculum sp. KGMB06250	positive	876.939763793517	891.223737219379	642.219249722285	1361.14640930329	1947.57451294139	2152.56947674803	1054.04578158342	1020.9731341685	787.910500054574	63.1453368584286	0	0	0	0	0	0	0	0	0	0	0	48.9430422806506	51.6779385226978	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longicatena	Longicatena caecimuris	positive	0	0	0	57.0832161758147	108.335885309037	76.7710928249762	0	0	59.4404138477078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilimicrobiota	Massilimicrobiota timonensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.117423050109	152.132754756118	84.0705974515933	520.144119193961	224.165329634862	348.17957063793	224.200506420817	168.212484590063	364.21978603269
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	missing	Erysipelotrichaceae bacterium GAM147	positive	2196.87433947637	2842.16415161702	1514.48218099227	4950.63341863179	6406.42514372714	6529.72452256165	3222.04572656506	3481.68308147297	2584.55150475214	7681.95098169853	5718.19243922361	6070.53428045449	4369.56436478205	9791.78460077926	5953.46634360289	1450.68258081414	4450.70765988082	3925.7559815577	0	0	0	65.8223372580885	40.4548817527473	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium moorei	positive	0	0	0	0	0	0	0	0	0	358.456511718898	242.843764044475	275.349230392675	142.041940599093	249.187895371871	160.393668634677	110.134353920173	191.780578876866	185.166296778246	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Turicibacter sanguinis	positive	68.9214522988658	85.8185643762475	59.9210577623923	95.6630019759229	149.079688315068	159.888499845177	96.3273787501171	59.3189026990812	61.6004768495597	86.8544019861369	0	0	0	72.3059639972865	43.7193682047811	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Turicibacter sp. H121	positive	184.262251347564	193.317551115887	120.364263454814	321.160399863401	407.414911202276	348.91942972068	208.611339371208	273.328674960783	175.303445664326	1083.86221439534	709.753185211143	693.261037576024	701.278596449048	1313.16171810973	765.528377544592	220.463505351669	656.644129474553	536.606979447857	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unassigned	Erysipelotrichaceae bacterium I46	positive	0	0	0	99.3394378592812	72.811156651405	132.158239537957	0	111.735282954092	0	59.2218499201257	78.877868065752	57.9398541415018	0	107.894110724903	0	0	0	0	0	0	0	0	0	0	64.0572875488048	0	80.0385951897104
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	positive	6738.52457673994	8602.0127810939	6120.19120507637	11682.4010879502	15249.3319617329	17744.173724975	4293.41694215357	3755.56094016812	4268.43738567526	0	0	0	0	0	0	0	0	42.6646653687013	663.746991803691	392.292103006347	565.876644220323	1467.6314429814	803.007169562531	876.286713624451	171.175908597208	216.272823084071	600.638845443536
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	positive	398.907852825128	238.000376688047	281.066122189337	213.03871819648	329.043663520822	380.468360682164	216.660756689582	87.0905546732441	243.053263615245	34925.0061775718	21498.2714023806	30650.8046709671	25636.8484553593	42742.1726643586	35641.3505070468	21623.9342978983	52530.9924884307	62452.0885479258	39384.2507952149	25694.7049952822	27378.8779693455	95425.8732092993	31504.4216875483	56647.3684409607	25991.6820961667	14034.1633935088	43445.0241984266
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio lipolyticus	positive	0	0	0	57.351705124732	92.4581857502693	0	0	0	0	68.1126740570686	0	0	0	88.400311627315	72.1110452737433	0	120.117830661878	93.8156434313967	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	positive	10157.0205256481	13404.2421085395	8059.97182948308	19776.707768712	27311.7032735734	30469.1928582803	6764.23505806527	6562.9985319133	7539.27777663882	38438.348963559	25116.5212091997	31990.3826017249	29674.0448637589	48748.3687317165	39288.123297867	24262.4633616365	57484.8449033375	67654.858618285	151.890172674708	60.0488872412071	124.105566281589	132.195280185656	135.414815830507	112.06640057555	112.099866011961	0	180.13333277907
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas hypermegale	positive	48.429534887022	44.4910030488968	0	151.078676476805	172.178733244674	237.666945198705	44.5510089253723	0	40.7371112043549	691.566579410498	431.603296321234	537.592810602297	468.52996077646	939.331675603984	661.507712631059	378.296108490728	971.369477601423	1036.4954749819	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas rupellensis	positive	6161.54834024051	7988.13899441363	5285.32853945246	11312.1475707448	15057.8856569331	18575.5291193785	4321.37359044226	3930.75649867168	4518.80186384173	20631.6268936395	12798.2131787361	17447.0668880487	15668.4835711216	26993.4063355443	21936.3585781103	12822.1870038389	31325.4739831964	36316.6190360488	240.214472875778	80.0719290051402	176.145989891736	283.918821598872	172.811780751817	140.140379380435	136.122144622303	92.1155299601077	196.048064612569
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosporomusa	Anaerosporomusa subterranea	positive	0	0	0	85.6764748350451	96.7080031008023	111.174223066936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.342470056874	0	82.1170535968197	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Allisonella	Allisonella histaminiformans	positive	0	0	0	0	0	0	0	0	0	64.1060461713587	64.116013882003	52.0947625591469	60.109593981347	84.0890789687469	68.1048760918686	0	100.098190468681	100.112119881679	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister invisus	positive	1461.76086314929	1921.76000141707	1371.30759236255	2533.80464558142	3461.64677938143	3901.91887140068	817.578307551651	685.390644634727	861.681031270706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	positive	0	0	0	0	0	0	0	0	0	48.0820196484563	47.7337347969767	48.2776350576637	60.1505156352125	112.302939083787	96.2179973893944	0	110.473317883665	169.157896278144	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera stantonii	positive	0	0	0	0	0	0	0	0	0	1246.05879009874	753.716438728122	985.646259174678	881.566456739413	1411.32319557849	1049.4434203206	909.913012294733	1865.68275342511	1805.96022856751	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella rogosae	positive	2099.92186543405	1753.60132622538	1752.96866775923	1060.83284671269	1933.6340096888	2142.64003850613	1538.55925510203	452.87494635119	1456.86300949051	1076.98408561936	771.069809413783	713.329329431501	1659.0260122324	2305.67969573654	527.044286592614	340.692330237545	2746.43396009769	1740.49501280532	1776.11796123177	1081.01111113606	2001.77451865795	2586.07507475655	1763.21160668909	1516.82344100893	1485.36730766268	841.049117220354	2104.52304617948
Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia purinilytica	positive	89.2227504583009	64.1492910415434	0	139.937256678831	232.227164873036	182.157461309216	83.0603663333724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.0381730306073	0	0	0	0	0
