superkingdom	phylum	class	order	family	genus	species	Gram.Stain	Zymo_6331_ONT_MONT	Zymo_6331_ONT_ONT	Zymo_6331_ONT_PB	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Eisenbergiella massiliensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	5	1	4	9	1	5	5	2	0	5	1	4	9	1	5	5	2	0	5	1	4	9	1	5	2.0306068036439	1.34485902414317	0	1.68820513310239	0.667882842713431	1.35235846309425	3.99396558274284	0.325875857798875	2.34783084401073
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	positive	0	0	0	31.1598180105901	0	0	0	26.016464863322	0	33.8650459886427	0	28.6622806394036	8	5	0	5	8	3	7	6	4	11	5	0	5	10	3	8	6	7	8	5	0	5	8	3	7	6	4	8.79929614912357	4.3707918284653	2.37011763745269	5.40225642592765	7.68065269120445	6.42370269969768	13.3132186091428	2.28113100459213	9.39132337604291
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster citroniae	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	1	2	1	0	0	0	1	1	2	1	2	1	0	0	0	1	1	2	1	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster clostridioformis	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	3	3	2	0	2	6	5	0	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster lavalensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	0	0	2	2	0	1	0	1	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	4	3	0	8	1	3	4	5	0	5	5	0	10	1	4	3	4	0	4	3	0	8	1	3	4.73808254183577	3.69836231639372	0.338588233921812	4.05169231944574	5.34306274170744	2.7047169261885	5.65811790888569	0.325875857798875	4.02485287544696
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena fissicatena	positive	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	7	5	5	16	1	12	12	7	0	7	5	5	16	1	12	12	7	0	7	5	5	16	1	12	12.1836408218634	5.04322134053689	0	8.77866669213243	6.01094558442087	2.36662731041493	10.3177444220857	1.62937928899438	8.72051456346841
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena orotica	positive	0	0	0	19.841827014589	0	0	0	0	0	0	0	0	4	4	0	0	2	1	4	0	2	19	13	0	5	10	7	11	1	10	4	4	0	0	2	1	4	0	2	10.1530340182195	5.71565085260847	0	3.37641026620478	6.01094558442087	4.73325462082987	6.6566093045714	0.325875857798875	7.04349253203218
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata	positive	0	0	0	36.5728140851408	23.1938745277991	0	20.7919920957778	0	24.1128340588177	41.8583993387774	0	25.4061992087017	39	20	1	12	9	11	34	5	25	39	20	1	12	9	11	35	5	25	39	20	1	12	9	11	34	5	25	17.5985922982471	7.73293938882323	0.677176467843624	8.10338463889147	5.67700416306416	6.08561308392412	16.3086927961999	2.607006862391	12.4099630326281
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Frisingicoccus	Frisingicoccus caecimuris	positive	0	0	0	16.0218417899171	0	0	0	0	0	14.0519060043013	0	0	16	6	0	2	7	4	10	5	8	17	7	0	2	7	4	10	5	8	17	6	0	2	7	4	10	5	8	7.10712381275365	3.02593280432213	0	2.36348718634335	2.67153137085372	2.02853769464137	3.66113511751427	1.62937928899438	3.35404406287247
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	positive	0	0	0	41.8580569468339	38.5436722794893	0	26.3928872014606	20.6055988654918	21.0354726648038	74.0920461401069	0	39.1557796978844	40	34	1	24	22	20	73	8	37	40	34	1	24	23	20	73	8	37	40	34	1	24	23	20	73	8	37	14.5526820927813	12.7761607293601	0.677176467843624	10.1292307986143	9.68430121934474	8.45224039433905	26.293606753057	2.93288272018988	14.4223894703516
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Kineothrix alysoides	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	3	1	0	2	0	0	1	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	Lachnobacterium bovis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	1	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] fimetarium	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	2	1	0	1	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] methoxybenzovorans	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0612136072878	3.36214756035793	0	3.37641026620478	5.67700416306416	3.04280654196206	1.66415232614285	1.95525514679325	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] polysaccharolyticum	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	2	3	1	0	1	1	1	3	0	4	0	0	0	0	1	1	3	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium pacaense	positive	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	3	5	2	9	1	7	5	5	0	3	6	2	9	1	7	5	5	0	3	5	2	9	1	7	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp. YL32	positive	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	1	1	0	2	1	1	5	3	0	1	1	0	3	1	1	5	3	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira eligens	positive	0	0	0	53.9369829029227	23.6578417265988	0	26.4389253087223	23.7121346185745	27.3862530594996	46.2193650052238	0	42.2071497646081	37	16	2	21	13	20	35	9	30	56	21	2	30	22	25	56	13	42	49	19	2	26	22	23	49	12	38	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira multipara	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	10	2	0	4	3	3	12	0	6	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira pectinoschiza	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora aerotolerans	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	8	1	0	3	2	0	3	1	2	0	0	0	1	1	0	1	0	0	3.38434467273983	1.00864426810738	0	1.01292307986143	1.00182426407015	0	1.99698279137142	0.325875857798875	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora algidixylanolytica	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	1	0	1	0	0	1	2	3	1	1	0	1	0	0	1	2	3	1	1	0	1	4.0612136072878	0.672429512071585	0.338588233921812	2.36348718634335	2.33758994949701	1.69044807886781	3.3283046522857	0.65175171559775	2.34783084401073
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora amygdalina	positive	0	0	0	18.3448915636833	0	0	0	0	0	0	0	0	14	6	1	7	2	1	6	1	5	14	6	1	7	3	2	6	1	5	14	6	1	7	2	1	6	1	5	8.46086168184959	4.7070065845011	0.338588233921812	3.71405129282526	2.33758994949701	1.01426884732069	3.66113511751427	1.3035034311955	4.69566168802145
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora celerecrescens	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70747573819187	3.36214756035793	0.338588233921812	0.675282053240956	1.66970710678358	0.338089615773562	0.99849139568571	0.325875857798875	1.34161762514899
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora indolis	positive	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	1	1	4	2	1	16	9	3	13	17	11	11	11	7	5	1	1	0	1	1	4	2	1	10.8299029527675	6.38808036468006	1.01576470176544	6.41517950578908	9.01641837663131	5.07134423660343	4.99245697842855	4.56226200918425	3.35404406287247
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica	positive	0	0	0	27.3754172591652	0	0	0	0	0	23.6864435119656	0	28.8142062888205	12	5	0	3	6	7	12	3	11	15	8	0	7	6	7	12	3	11	12	5	0	3	6	7	12	3	11	24.7057161110008	12.4399459733243	0.677176467843624	9.45394874537339	9.01641837663131	8.11415077856549	11.649066283	5.214013724782	11.4037498137664
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora sphenoides	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	6	2	0	2	6	3	3	0	2	0	1	0	0	2	1	1	0	0	2.70747573819187	2.68971804828634	0	0.675282053240956	2.67153137085372	1.01426884732069	1.99698279137142	0	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora xylanolytica	positive	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	0	3	5	4	1	6	7	8	1	2	3	8	6	3	9	4	4	1	0	3	5	4	1	6	3.38434467273983	2.68971804828634	0.677176467843624	1.01292307986143	1.33576568542686	2.7047169261885	2.32981325659999	0.977627573396626	3.68944846915971
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] faecis	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78399274730162	2.68971804828634	0.338588233921812	7.09046155903004	3.67335563492387	3.04280654196206	8.32076163071425	0.325875857798875	8.72051456346841
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] gnavus	positive	0	0	0	39.1899022777787	29.3795792670384	0	32.2782890164542	34.6476847670201	34.6671974348592	68.6073930060887	0	53.0866545650692	21	12	2	14	14	14	27	2	24	47	24	5	30	29	18	60	2	37	30	18	4	22	18	16	50	2	32	29.7822331201105	13.1123754853959	3.72447057313993	20.9337436504696	18.0328367532626	12.5093157836218	41.9366386187998	1.3035034311955	22.4720952212455
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] lactaris	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	2	7	2	3	1	1	1	1	3	2	7	2	3	1	1	1	1	3	2	7	2	3	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	positive	0	0	0	26.8212022638396	0	0	0	0	18.0303950871688	36.1164716368141	0	17.019877318647	26	10	2	6	6	12	28	2	16	28	12	3	8	7	13	29	2	16	27	10	3	6	6	12	28	2	16	10.1530340182195	4.3707918284653	1.35435293568725	3.37641026620478	2.67153137085372	4.73325462082987	9.65208349162853	0.65175171559775	5.36647050059595
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter glycyrrhizinilyticus	positive	0	0	0	0	0	0	0	0	0	0	0	0	10	5	1	3	3	2	11	1	0	10	5	1	4	3	2	11	1	0	10	5	1	3	3	2	11	1	0	13.8758131582333	11.4313017052169	1.35435293568725	5.40225642592765	12.3558325901985	4.39516500505631	11.3162358177714	6.5175171559775	3.35404406287247
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Merdimonas	Merdimonas faecis	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	0	0	2	1	0	1	0	1	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Murimonas	Murimonas intestini	positive	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	2	2	0	7	2	2	4	3	0	2	2	0	7	2	2	4	3	0	2	2	0	7	2	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	Robinsoniella peoriensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	1	1	2	2	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	positive	0	0	0	18.0045068975866	13.5873819384752	0	0	0	0	15.9722399259686	0	12.0295155833652	19	15	2	10	12	6	16	5	12	19	15	2	10	13	6	16	5	13	19	15	2	10	13	6	16	5	13	59.5644662402211	48.7511396251899	6.43317644451443	40.5169231944574	46.4178575685834	15.8902119413574	30.953233266257	18.9007997523348	23.14290403382
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	positive	989000	989000	989000	33283.9117623806	37038.2821409097	4020.37952628446	29657.5369664355	34147.5132314214	12521.2076195516	18322.0590349647	13996.3262910998	17971.7063638531	12651	14536	1490	10758	12235	4664	5849	4420	5816	13964	15941	1657	11854	13446	5149	6579	5020	6486	13957	15936	1657	11851	13441	5146	6578	5018	6484	25290.5308704502	27626.094073949	3069.64092873515	22828.9227328904	26115.2209743592	9560.49815484479	14416.8844318407	10807.0210721841	14182.5753198562
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21447.2690600869	23291.2772243795	2635.90940108131	19902.5879551707	22905.0420908571	8219.63473868684	12738.0875652278	9482.33571023167	12486.0998328553
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	positive	0	0	0	14.0426929620082	0	0	0	0	0	16.0216546788021	0	11.030635559178	18	5	1	6	3	8	16	1	11	18	5	1	7	3	8	16	1	11	18	5	1	6	3	8	16	1	11	9.13773061639755	2.68971804828634	0.677176467843624	5.73989745254813	2.67153137085372	3.38089615773562	8.32076163071425	1.62937928899438	5.36647050059595
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4914684854935	6.05186560864427	0	7.09046155903004	9.68430121934474	3.71898577350918	3.3283046522857	3.9105102935865	4.02485287544696
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	Syntrophococcus sucromutans	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	1	3	1	0	0	0	0	0	1	1	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	[Clostridium] colinum	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	3	1	6	1	1	2	2	0	1	3	1	6	1	1	2	2	0	1	3	1	6	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	Tyzzerella nexilis	positive	0	0	0	0	0	0	0	0	0	21.4115441501521	0	0	12	10	2	9	3	9	27	3	14	12	10	2	10	5	9	35	3	16	12	10	2	10	3	9	27	3	14	4.0612136072878	3.69836231639372	1.01576470176544	3.71405129282526	2.00364852814029	3.38089615773562	11.649066283	0.977627573396626	5.36647050059595
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unassigned	[Eubacterium] rectale	positive	0	0	0	44.7267807635926	18.3558176409321	0	25.015389610103	18.0570756644246	20.8956619279554	40.1225530910856	0	35.4194843573054	29	6	1	15	11	11	20	5	21	43	23	2	28	20	19	39	7	37	40	18	2	26	15	19	38	7	37	24.3672816437268	15.4658787776465	1.35435293568725	14.856205171301	10.6861254834149	11.1569573205275	22.9653021007713	5.214013724782	21.1304775960965
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unassigned	Lachnospiraceae bacterium Choco86	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	2	0	2	1	2	2	2	1	0	2	0	2	1	2	2	2	1	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unassigned	Lachnospiraceae bacterium GAM79	positive	0	0	0	34.1167473938669	23.510416544859	0	16.4954876809754	14.036262331096	22.0255153866781	39.2101143140464	0	21.9001712580911	25	9	2	8	16	15	17	3	11	30	12	3	13	18	15	35	5	16	30	12	3	13	18	15	35	5	16	17.2601578309732	11.4313017052169	2.03152940353087	10.1292307986143	11.3540083261283	7.77606116279193	22.6324716355428	5.53988958258088	12.0745586263409
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis	positive	0	0	0	0	0	0	0	0	0	34.0426209483659	0	0	10	4	0	7	7	6	13	1	5	10	6	0	8	7	6	15	1	5	10	5	0	7	7	6	13	1	5	9.47616508367154	4.7070065845011	0.338588233921812	4.05169231944574	5.34306274170744	5.40943385237699	9.65208349162853	0.65175171559775	5.0310660943087
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter ruminantium	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	1	4	1	4	3	1	0	1	1	1	4	1	4	3	1	0	1	1	1	4	1	4	3.72277914001382	2.35350329225055	0	1.35056410648191	2.00364852814029	2.02853769464137	4.32679604797141	0.325875857798875	4.02485287544696
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. PEA192	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	1	0	3	0	2	0	0	0	0	1	0	3	0	2	5.41495147638374	2.01728853621476	0.338588233921812	1.68820513310239	2.67153137085372	2.7047169261885	5.65811790888569	0.325875857798875	4.02485287544696
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter valericigenes	positive	0	0	0	26.9951762397729	0	0	0	0	0	0	0	0	1	1	0	1	2	1	3	0	0	8	6	0	4	6	6	11	1	7	2	1	0	1	2	1	3	0	0	10.1530340182195	5.04322134053689	0	3.37641026620478	5.34306274170744	4.73325462082987	8.32076163071425	0.65175171559775	6.03727931317044
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	Peptococcus niger	positive	0	0	0	0	0	0	0	0	0	12.0150417519217	0	0	1	4	1	1	4	4	9	2	5	1	4	1	1	4	4	10	2	6	1	4	1	1	4	4	9	2	5	0.338434467273983	1.34485902414317	0.338588233921812	0.675282053240956	1.33576568542686	2.02853769464137	3.66113511751427	0.65175171559775	2.01242643772348
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	Peptococcus simiae	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	2	0	0	3	0	0	2	1	1	2	0	0	3	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	positive	262000	262000	262000	27878.257018632	26639.9414642214	3475.95729092388	24133.7612503164	23277.9118738035	10927.037152838	14791.9168416783	9653.82803601484	15234.9039404519	14706	13983	1722	13267	12866	6089	7573	4886	7940	27804	26557	3461	24006	23199	10825	14738	9624	15186	27790	26545	3460	23984	23180	10811	14726	9617	15180	17062.1736676179	16250.94023299	2170.01199120489	14030.672861214	13453.1641007766	6273.59091029422	8954.80366697468	5746.49487642536	9251.79514302741
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	4	0	0	0	2	0	1	1	0	4	0	0	0	2	0	1	1	0	4	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter hiranonis	positive	0	0	0	372.764014262584	178.226731346456	18.0375951530216	143.887216951392	148.380135178278	163.254818510782	404.390279736665	66.0885915630027	305.996953564064	216	108	9	93	85	95	237	40	178	369	178	15	133	142	158	402	67	305	365	175	15	131	140	158	398	65	302	292.407379724722	134.822117170353	12.8663528890289	93.8642054004929	109.198844783646	132.193039767463	303.874214753684	51.1625096744234	246.186834214839
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis	positive	0	0	0	14.0101598750907	0	0	0	0	0	16.0200556692289	0	14.0248424823083	14	10	0	9	6	9	16	3	14	14	10	0	9	6	9	16	3	14	14	10	0	9	6	9	16	3	14	4.73808254183577	3.69836231639372	0	3.0387692395843	2.33758994949701	3.04280654196206	5.65811790888569	0.977627573396626	4.69566168802145
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter mayombei	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	1	0	1	0	2	1	2	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Acetivibrio ethanolgignens	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
