feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.missing	source	Canis_lupus	0.553554349861383	0.315663332984817	27	20	0.0922594567969584	0.118835365897722
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Rhodospirillum	source	Homo_sapiens	0.345025002373461	0.200937435448977	27	2	0.0988450393083564	0.127020494438308
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Pararhodospirillum	source	Homo_sapiens	0.353611701406291	0.207229482776395	27	2	0.100847040931719	0.129291078117588
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio	source	Homo_sapiens	-0.869457496548483	0.525733539444625	27	20	0.11119065531272	0.142220605632549
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Enorma	source	Canis_lupus	-0.855535919607999	0.534062011470986	27	8	0.122250281561037	0.156003839579049
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea	source	Canis_lupus	-0.640178156625555	0.422037930312329	27	10	0.142361200447759	0.181246898718212
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus	source	Canis_lupus	-0.35183338640994	0.233155728247788	27	27	0.144350614457531	0.183355283952983
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Veillonella	source	Canis_lupus	-0.425399042702515	0.287069590684458	27	27	0.151387398209694	0.191850389436248
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfitobacterium	source	Canis_lupus	-0.282309837871156	0.205364842010449	27	4	0.181932533080669	0.230029639527282
Bacteria.Firmicutes.Bacilli.Bacillales.Listeriaceae.Listeria	source	Homo_sapiens	0.351999757989936	0.261323770689924	27	27	0.190566423307636	0.240393423897247
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Pseudoflavonifractor	source	Homo_sapiens	-0.307066594765273	0.237215298069885	27	22	0.207822193782524	0.261561113456265
Bacteria.Actinobacteria.Actinobacteria.Micrococcales.Cellulomonadaceae.Oerskovia	source	Canis_lupus	0.111111111111104	0.0907218423253028	27	1	0.232556980603333	0.277454098333697
Bacteria.Actinobacteria.Actinobacteria.Streptomycetales.Streptomycetaceae.Streptomyces	source	Canis_lupus	-0.111111111111112	0.0907218423253029	27	1	0.232556980603298	0.277454098333697
Bacteria.Actinobacteria.Actinobacteria.Streptomycetales.Streptomycetaceae.Streptomyces	source	Homo_sapiens	-0.111111111111112	0.0907218423253029	27	1	0.232556980603298	0.277454098333697
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Parvibacter	source	Canis_lupus	-0.111111111111103	0.0907218423253029	27	1	0.232556980603335	0.277454098333697
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Parvibacter	source	Homo_sapiens	-0.111111111111104	0.0907218423253029	27	1	0.232556980603332	0.277454098333697
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Asaccharobacter	source	Canis_lupus	-0.111111111111113	0.0907218423253029	27	1	0.232556980603297	0.277454098333697
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Asaccharobacter	source	Homo_sapiens	-0.111111111111113	0.0907218423253029	27	1	0.232556980603297	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Proteiniclasticum	source	Canis_lupus	-0.111111111111108	0.0907218423253028	27	1	0.232556980603315	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Proteiniclasticum	source	Homo_sapiens	-0.111111111111108	0.0907218423253028	27	1	0.232556980603315	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis.Fusibacter	source	Homo_sapiens	0.111111111111111	0.0907218423253029	27	1	0.232556980603303	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Defluviitaleaceae.Defluviitalea	source	Canis_lupus	-0.111111111111118	0.0907218423253029	27	1	0.232556980603273	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Defluviitaleaceae.Defluviitalea	source	Homo_sapiens	-0.111111111111119	0.0907218423253029	27	1	0.232556980603273	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Herbinix	source	Canis_lupus	-0.11111111111111	0.0907218423253029	27	1	0.232556980603306	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Herbinix	source	Homo_sapiens	-0.11111111111111	0.0907218423253029	27	1	0.232556980603306	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mobilisporobacter	source	Canis_lupus	-0.111111111111119	0.0907218423253031	27	1	0.232556980603273	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mobilisporobacter	source	Homo_sapiens	-0.111111111111119	0.0907218423253031	27	1	0.232556980603273	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Pelotomaculum	source	Canis_lupus	-0.111111111111112	0.0907218423253029	27	1	0.232556980603298	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Pelotomaculum	source	Homo_sapiens	-0.111111111111112	0.0907218423253029	27	1	0.232556980603298	0.277454098333697
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Absiella	source	Canis_lupus	-0.111111111111106	0.0907218423253029	27	1	0.232556980603323	0.277454098333697
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Absiella	source	Homo_sapiens	-0.111111111111106	0.0907218423253029	27	1	0.232556980603323	0.277454098333697
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Breznakia	source	Canis_lupus	-0.111111111111117	0.0907218423253029	27	1	0.232556980603277	0.277454098333697
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Breznakia	source	Homo_sapiens	-0.111111111111117	0.0907218423253029	27	1	0.232556980603277	0.277454098333697
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfonema	source	Canis_lupus	-0.111111111111106	0.0907218423253031	27	1	0.232556980603323	0.277454098333697
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfonema	source	Homo_sapiens	-0.111111111111106	0.0907218423253031	27	1	0.232556980603323	0.277454098333697
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Anaerofustis	source	Homo_sapiens	0.407231845455254	0.3334843407376	27	9	0.233893124811677	0.278444196204377
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Salmonella	source	Canis_lupus	-0.387169711134924	0.329734678900827	27	27	0.251840786264295	0.299162921048298
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Mageeibacillus	source	Homo_sapiens	-0.398289066427985	0.341337406187355	27	10	0.254735121319838	0.301948958461015
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia	source	Homo_sapiens	-0.360652326201759	0.309534317875786	27	27	0.255410707554332	0.302098686354586
Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus	source	Homo_sapiens	0.317508985871903	0.274875089790484	27	27	0.259419732626927	0.306182087864399
Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Bacillus	source	Homo_sapiens	0.355819511077078	0.316140595264574	27	27	0.271502720385545	0.319756951203533
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum	source	Homo_sapiens	0.446217735448992	0.417448154970134	27	21	0.295740461226609	0.347558234347511
Bacteria.Actinobacteria.Actinobacteria.Corynebacteriales.Segniliparaceae.Segniliparus	source	Canis_lupus	-0.149595685968603	0.152150250898608	27	2	0.335312605494332	0.39322373778653
Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Bacillus	source	Canis_lupus	-0.308354796747794	0.316140595264574	27	27	0.339105014361839	0.396825016806407
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Merdimonas	source	Homo_sapiens	0.293790284636918	0.315186245709241	27	14	0.36055921282002	0.421035174205968
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Gordonibacter	source	Homo_sapiens	0.127798542153172	0.138270619652964	27	2	0.364549176952303	0.424792473143574
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Gellertiella	source	Canis_lupus	0.328664858804378	0.357844152213783	27	8	0.367517966032089	0.427346472130336
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnotalea	source	Canis_lupus	-0.337688343831608	0.369772214894479	27	8	0.370203252572145	0.429560736106919
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.unassigned	source	Homo_sapiens	-0.451159478966086	0.504167572692604	27	10	0.379749034898665	0.439709408830033
Bacteria.Firmicutes.Bacilli.Bacillales.Listeriaceae.Listeria	source	Canis_lupus	-0.233122756003828	0.261323770689924	27	27	0.381205267522855	0.440468271297417
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Anaerovibrio	source	Homo_sapiens	-0.252291845882152	0.283703382145986	27	7	0.382679610598987	0.441244834023989
Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Laceyella	source	Homo_sapiens	-0.0707187562208308	0.0799399757564229	27	27	0.385123636119688	0.443133890932696
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Anaerofustis	source	Canis_lupus	0.276958911619175	0.3334843407376	27	9	0.414441569066087	0.475872365315967
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium	source	Homo_sapiens	1.1943504581251	1.4530809747927	27	27	0.4192002170597	0.480333582047572
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus	source	Homo_sapiens	-0.0675550977354904	0.0826985065417656	27	27	0.422029802922055	0.482570460721685
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Paeniclostridium	source	Homo_sapiens	-0.111111111111114	0.137529369675892	27	10	0.427079025250916	0.487330837941917
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Gordonibacter	source	Canis_lupus	0.111111111111111	0.138270619652964	27	2	0.429528735182116	0.489111396170111
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Limosilactobacillus	source	Homo_sapiens	0.236519328569578	0.296354818082301	27	27	0.432641866163748	0.491638484276987
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Anaerosporomusa	source	Homo_sapiens	-0.224417583135809	0.284777215730783	27	5	0.438384390254603	0.497136937402127
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium	source	Canis_lupus	0.0974301276006788	0.12753712197924	27	27	0.452351229627475	0.509834902726324
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Clostridioides	source	Homo_sapiens	0.168833568610858	0.220595255933765	27	27	0.451521863326604	0.509834902726324
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptacetobacter	source	Homo_sapiens	0.182625041961499	0.239064300745756	27	27	0.452362604600811	0.509834902726324
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Faecalibacterium	source	Homo_sapiens	0.0498782089273532	0.0664376485680939	27	27	0.460099894095087	0.517494768409608
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Emergencia	source	Homo_sapiens	0.0687005882039903	0.0926631301223196	27	27	0.465643446435463	0.522661011305111
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Veillonella	source	Homo_sapiens	0.196525232320681	0.287069590684458	27	27	0.500160404177371	0.560261145208868
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Salmonella	source	Homo_sapiens	0.223876584969181	0.329734678900827	27	27	0.503658876901695	0.563033297349456
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Eisenbergiella	source	Canis_lupus	-0.0251308370853812	0.0379535672263578	27	27	0.514185548321787	0.57363499305676
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Lawsonia	source	Canis_lupus	-0.111111111111114	0.176940592725787	27	2	0.535962159474936	0.596719003463998
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Limosilactobacillus	source	Canis_lupus	-0.174788558610704	0.296354818082301	27	27	0.560840385805488	0.62315598422832
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus	source	Homo_sapiens	0.134456433588381	0.233155728247788	27	27	0.569524984901539	0.631529721160981
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella	source	Homo_sapiens	0.440625818305984	0.81227164832691	27	27	0.592502906397826	0.655687320963388
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium	source	Homo_sapiens	-0.155745032129514	0.290087452123274	27	27	0.596286331735285	0.658549161555034
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas	source	Homo_sapiens	-0.1133876229263	0.214511976572269	27	18	0.601948456756931	0.663470242918461
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Butyricicoccus	source	Canis_lupus	-0.0285975050246985	0.0569087211540996	27	27	0.619885009715885	0.681873510687474
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium	source	Canis_lupus	-0.717586417765678	1.4530809747927	27	27	0.625910055168757	0.68712680707149
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Lawsonia	source	Homo_sapiens	0.0749433997691204	0.176940592725787	27	2	0.675664929800557	0.740270341414952
Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Laceyella	source	Canis_lupus	0.0298918355070584	0.0799399757564229	27	27	0.711740644847984	0.77824523790535
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Paludicola	source	Homo_sapiens	0.0222227924861887	0.0782444008709379	27	27	0.778832785899423	0.849916730644211
Bacteria.Actinobacteria.Actinobacteria.Corynebacteriales.Segniliparaceae.Segniliparus	source	Homo_sapiens	-0.0384845748574918	0.152150250898608	27	2	0.802470087566227	0.87397732309193
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Raoultibacter	source	Homo_sapiens	0.0639933078907254	0.272789309939982	27	24	0.816517767950924	0.887519312990135
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.missing	source	Homo_sapiens	-0.0723833014856861	0.335491580180635	27	25	0.831003451085808	0.901483033722277
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfitobacterium	source	Homo_sapiens	-0.0321448060119938	0.205364842010449	27	4	0.876928183663419	0.949430120108032
Bacteria.Actinobacteria.Actinobacteria.Micrococcales.Cellulomonadaceae.Oerskovia	source	Homo_sapiens	-7.30940048662431e-15	0.0907218423253028	27	1	0.999999999999936	1
Bacteria.Actinobacteria.Actinobacteria.Propionibacteriales.Propionibacteriaceae.Raineyella	source	Homo_sapiens	-1.98943791340868e-15	0.258887954026111	27	6	0.999999999999994	1
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae.Olsenella	source	Homo_sapiens	-3.60186731071315e-15	0.177385065201674	27	2	0.999999999999984	1
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae.unassigned	source	Homo_sapiens	-3.60186731071315e-15	0.177385065201674	27	2	0.999999999999984	1
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.unassigned	source	Homo_sapiens	-2.30429023790892e-15	0.141694534792975	27	2	0.999999999999987	1
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Enterorhabdus	source	Homo_sapiens	2.41032778222207e-15	0.30003158325379	27	6	0.999999999999994	1
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Paraeggerthella	source	Homo_sapiens	4.73942687279969e-15	0.122967118787358	27	2	0.99999999999997	1
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Slackia	source	Homo_sapiens	2.32418183412784e-15	0.350953885731686	27	9	0.999999999999995	1
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Anaerorhabdus	source	Homo_sapiens	-1.32729380409586e-15	0.214662755743196	27	9	0.999999999999995	1
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae.Duncaniella	source	Homo_sapiens	2.60604238231221e-16	0.22107833838905	27	3	0.999999999999999	1
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae.Muribaculum	source	Homo_sapiens	5.34201015804475e-15	0.211759364109394	27	3	0.99999999999998	1
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Paraprevotella	source	Homo_sapiens	-8.05809169631658e-16	0.110084423725499	27	9	0.999999999999994	1
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.unassigned.Phocaeicola	source	Homo_sapiens	-2.4028352535793e-15	0.107460806027103	27	9	0.999999999999982	1
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.unassigned.unassigned	source	Homo_sapiens	-3.38562770169418e-15	0.0741253019621841	27	9	0.999999999999964	1
Bacteria.Deferribacteres.Deferribacteres.Deferribacterales.Deferribacteraceae.Mucispirillum	source	Homo_sapiens	3.46856362519597e-15	0.0994374884413561	27	9	0.999999999999972	1
Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Sporosarcina	source	Homo_sapiens	5.9635385818458e-15	0.130324032948925	27	2	0.999999999999964	1
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Beduini	source	Homo_sapiens	3.03730836251228e-15	0.25997771602298	27	9	0.999999999999991	1
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Candidatus.Arthromitus	source	Homo_sapiens	-4.08298644981017e-15	0.0849888263131395	27	9	0.999999999999962	1
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis.Fusibacter	source	Canis_lupus	-5.66558314796049e-17	0.0907218423253029	27	1	1	1
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Muricomes	source	Homo_sapiens	3.70593084299404e-15	0.173509221923752	27	6	0.999999999999983	1
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Clostridioides	source	Canis_lupus	0.00368184240117066	0.220595255933765	27	27	0.986821514896441	1
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Allobaculum	source	Homo_sapiens	-4.50063661928333e-16	0.20980717264328	27	9	0.999999999999998	1
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Bulleidia	source	Homo_sapiens	-1.62033750263943e-15	0.228929323476251	27	4	0.999999999999994	1
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemanella	source	Homo_sapiens	-1.49057966139005e-15	0.232132338324739	27	9	0.999999999999995	1
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Massilimicrobiota	source	Canis_lupus	2.17558392881683e-15	0.132408742908819	27	9	0.999999999999987	1
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Solobacterium	source	Homo_sapiens	3.01686445028984e-15	0.188597150942341	27	9	0.999999999999987	1
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.unassigned	source	Canis_lupus	0.0236677939798328	0.504167572692604	27	10	0.96294607589235	1
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Allisonella	source	Homo_sapiens	2.60910443632118e-15	0.133803054649846	27	8	0.999999999999985	1
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Megasphaera	source	Homo_sapiens	7.99823966548397e-16	0.0445117684490328	27	9	0.999999999999986	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae.Martelella	source	Canis_lupus	-1.81298660734736e-16	0.281811099395379	27	6	1	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Cohaesibacteraceae.Cohaesibacter	source	Canis_lupus	3.26337589322524e-15	0.14265671154826	27	9	0.999999999999982	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Terasakiella	source	Canis_lupus	-2.5381812502863e-15	0.192648627390931	27	8	0.99999999999999	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Liberibacter	source	Canis_lupus	1.54103861624525e-15	0.237424440493879	27	7	0.999999999999995	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Stella	source	Homo_sapiens	-2.10120243252321e-15	0.177675015710664	27	3	0.999999999999991	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Pararhodospirillum	source	Canis_lupus	-2.90077857175577e-15	0.207229482776395	27	2	0.999999999999989	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Rhodospirillum	source	Canis_lupus	2.69681757842919e-15	0.200937435448977	27	2	0.999999999999989	1
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Varunaivibrio	source	Canis_lupus	-2.71947991102104e-15	0.145777120977989	27	9	0.999999999999985	1
Bacteria.Proteobacteria.Alphaproteobacteria.Sneathiellales.Sneathiellaceae.Sneathiella	source	Canis_lupus	-1.72233727697999e-15	0.208331358211383	27	7	0.999999999999993	1
Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae.Campylobacter	source	Homo_sapiens	3.38501438432751e-15	0.0739311914021902	27	9	0.999999999999964	1
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Anaerobiospirillum	source	Homo_sapiens	-3.34480623737064e-15	0.49177910996396	27	6	0.999999999999995	1
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Succinivibrio	source	Homo_sapiens	1.42841945071743e-16	0.326448021121243	27	9	1	1
Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae.Anaeroplasma	source	Homo_sapiens	5.87999068066689e-16	0.208352593078127	27	9	0.999999999999998	1
