feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas.Butyricimonas.faecalis	source	Canis_lupus	-2.71221790394714	0.213555285129028	27	18	3.82886612094318e-12	1.14355468145503e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Salimesophilobacter.Salimesophilobacter.vulgaris	source	Canis_lupus	-1.60539140399028	0.12676525943023	27	9	4.06422918871846e-12	1.20741026296145e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Salimesophilobacter.Salimesophilobacter.vulgaris	source	Homo_sapiens	-1.60539140399028	0.12676525943023	27	9	4.06422918871846e-12	1.20741026296145e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus.Anaerotruncus.colihominis	source	Canis_lupus	-1.31333932520114	0.103969215567634	27	27	4.2878918838444e-12	1.27048648410204e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.chartatabidum	source	Homo_sapiens	-2.10437198742105	0.167562035078935	27	12	4.84384297540482e-12	1.43142589246791e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.missing.Lachnospiraceae.bacterium.GAM79	source	Homo_sapiens	-0.905417905377888	0.0721975827408788	27	27	4.99099401402003e-12	1.47102981465853e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.dispar	source	Homo_sapiens	1.83415026351175	0.148859441233191	27	9	7.21799704257198e-12	2.12182590227838e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus.Anaerotruncus.rubiinfantis	source	Canis_lupus	-1.5582510278	0.126540721629587	27	27	7.30563362101903e-12	2.14196587841396e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium.uniforme	source	Canis_lupus	-1.77465420294784	0.144246801575467	27	9	7.44707920801305e-12	2.17206476900381e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium.uniforme	source	Homo_sapiens	-1.77465420294784	0.144246801575467	27	9	7.44707920801305e-12	2.17206476900381e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.producta	source	Homo_sapiens	-0.679859045199343	0.0558964349265455	27	27	9.4507044807584e-12	2.7492958489479e-11
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Niveispirillum.Niveispirillum.irakense	source	Homo_sapiens	2.95661686422153	0.247813233411618	27	12	1.40863756236438e-11	4.08723852292256e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster.Enterocloster.aldensis	source	Homo_sapiens	3.50327045422356	0.293802670479089	27	21	1.42567459597022e-11	4.12598332683888e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Natranaerovirga.Natranaerovirga.pectinivora	source	Homo_sapiens	-1.59686106242945	0.134195449013716	27	10	1.48723089536367e-11	4.29303763610133e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.sp..CT06	source	Canis_lupus	-1.88080060479196	0.158315770778012	27	9	1.53835028313373e-11	4.4178264541277e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.sp..CT06	source	Homo_sapiens	-1.88080060479196	0.158315770778012	27	9	1.53835028313375e-11	4.4178264541277e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.communis	source	Canis_lupus	-1.90819032000909	0.160930692492419	27	9	1.60068067143209e-11	4.57337334694884e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.communis	source	Homo_sapiens	-1.90819032000909	0.160930692492419	27	9	1.6006806714321e-11	4.57337334694884e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Anaerovorax.Anaerovorax.odorimutans	source	Homo_sapiens	-2.60753046538761	0.220088097227346	27	15	1.62751524169473e-11	4.63821137582214e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.johnsonii	source	Canis_lupus	-1.94158765629218	0.164101588023415	27	9	1.67365246887402e-11	4.74554624085799e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.johnsonii	source	Homo_sapiens	-1.94158765629218	0.164101588023415	27	9	1.673652468874e-11	4.74554624085799e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacterium.Dehalobacterium.formicoaceticum	source	Canis_lupus	-2.72584882994397	0.2311422156308	27	12	1.79047927622371e-11	5.0639817913398e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Intestinibacillus.Intestinibacillus.massiliensis	source	Canis_lupus	-3.16928203477057	0.269874210299411	27	13	1.95211132156034e-11	5.50721581901153e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas.Butyricimonas.virosa	source	Canis_lupus	-2.14706521835476	0.183738891606334	27	10	2.16185079695402e-11	6.08360023263442e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Aminipila.Aminipila.sp..JN.18	source	Canis_lupus	2.89442108190713	0.250728864744345	27	14	2.77505545007405e-11	7.78962933354118e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.unassigned..Bacteroides..pectinophilus	source	Homo_sapiens	-2.6595757795838	0.232203620743295	27	11	3.25910312457838e-11	9.12548874881946e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetivibrio.Acetivibrio.ethanolgignens	source	Canis_lupus	-1.57547435136214	0.137731417752887	27	27	3.34687684459316e-11	9.34788545123277e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.putredinis	source	Homo_sapiens	2.30810114579175	0.201804077957147	27	19	3.3552944735673e-11	9.34808410546115e-11
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.goldsteinii	source	Canis_lupus	-2.55243221956292	0.22451413031296	27	9	3.79376134361979e-11	1.05173581803321e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.goldsteinii	source	Homo_sapiens	-2.55243221956292	0.22451413031296	27	9	3.79376134361979e-11	1.05173581803321e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.sp..JE7A12	source	Canis_lupus	-2.99083322515469	0.266034221818647	27	15	4.76305701172095e-11	1.31719107484629e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.missing.Phocaeicola.Phocaeicola.massiliensis	source	Homo_sapiens	3.61122793143976	0.321311751203824	27	23	4.79130144938571e-11	1.32173833086502e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.shahii	source	Canis_lupus	-2.67740651707335	0.238724192998475	27	18	4.99966890964184e-11	1.37583026506115e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Ihubacter.Ihubacter.massiliensis	source	Canis_lupus	1.01645001169394	0.0908836472866163	27	27	5.29235145579387e-11	1.452802360414e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster.Enterocloster.clostridioformis	source	Homo_sapiens	1.48542770926819	0.132881452387188	27	27	5.34528841808054e-11	1.46374646167487e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.caccae	source	Homo_sapiens	1.83091089449706	0.164065568189239	27	18	5.53250202032642e-11	1.51131762506478e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.unassigned..Clostridium..methylpentosum	source	Canis_lupus	-1.88291612575767	0.16877578636483	27	26	5.56589157436499e-11	1.51673930980263e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Robinsoniella.Robinsoniella.peoriensis	source	Homo_sapiens	-1.21139731603357	0.10906395623168	27	27	6.08597609958147e-11	1.65444010474059e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas.Butyricimonas.virosa	source	Homo_sapiens	-2.03595410724365	0.183738891606334	27	10	6.38764616152092e-11	1.73224302685313e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Natranaerovirga.Natranaerovirga.pectinivora	source	Canis_lupus	-1.47685976956188	0.134195449013716	27	10	7.33249217203622e-11	1.98366937987453e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerobium.Anaerobium.acetethylicum	source	Canis_lupus	-2.70192782268109	0.245834086580497	27	23	7.52920625796459e-11	2.03197855636635e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ercella.Ercella.succinigenes	source	Homo_sapiens	-3.11626336956212	0.28400645169865	27	16	7.7872617846541e-11	2.0965704804838e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.missing.Phocaeicola.Phocaeicola.dorei	source	Homo_sapiens	2.39079856035597	0.218457523176868	27	27	8.20650391408616e-11	2.19887186214749e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Fusicatenibacter.Fusicatenibacter.saccharivorans	source	Homo_sapiens	-1.45051889368629	0.132536700787171	27	27	8.20222078964304e-11	2.19887186214749e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.missing.Monoglobus.Monoglobus.pectinilyticus	source	Homo_sapiens	-1.16109700960002	0.106148594581821	27	27	8.29133681269661e-11	2.21630005494516e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetivibrio.Acetivibrio.ethanolgignens	source	Homo_sapiens	-1.50013388430081	0.137731417752887	27	27	9.03667210280976e-11	2.40977922741594e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.indolis	source	Canis_lupus	-1.24203515122134	0.114620318670607	27	27	1.00166281781488e-10	2.66475618991131e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Caproiciproducens.Caproiciproducens.galactitolivorans	source	Homo_sapiens	-1.91936267090824	0.177774007984234	27	26	1.07770970808286e-10	2.86027221102561e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.salyersiae	source	Canis_lupus	-1.80337074409222	0.167454531674694	27	9	1.13388641382127e-10	2.99517165915051e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.salyersiae	source	Homo_sapiens	-1.80337074409222	0.167454531674694	27	9	1.13388641382127e-10	2.99517165915051e-10
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Megamonas.Megamonas.rupellensis	source	Canis_lupus	1.4809203387992	0.137986379865638	27	27	1.21469400779457e-10	3.20107597348217e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Papillibacter.Papillibacter.cinnamivorans	source	Canis_lupus	-1.14785921514301	0.107447688656745	27	19	1.33214684177716e-10	3.50235789387424e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.caccae	source	Canis_lupus	-1.74613106669957	0.164065568189239	27	18	1.43600279548653e-10	3.76656470947286e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.hydrogenotrophica	source	Canis_lupus	-2.6168211225339	0.247238374488957	27	24	1.60341843256936e-10	4.1958613188731e-10
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalicoccus.Faecalicoccus.acidiformans	source	Canis_lupus	-2.04079710593449	0.193828189432072	27	9	1.779687774666e-10	4.63546583168818e-10
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalicoccus.Faecalicoccus.acidiformans	source	Homo_sapiens	-2.0407971059345	0.193828189432072	27	9	1.77968777466598e-10	4.63546583168818e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Ihubacter.Ihubacter.massiliensis	source	Homo_sapiens	-0.943522005512892	0.0908836472866163	27	27	2.3535025956203e-10	6.11583041089265e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ruminiclostridium.Ruminiclostridium.josui	source	Canis_lupus	-0.77301152744957	0.0750959553887096	27	18	2.78473663969743e-10	7.21968758440076e-10
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium..Clostridium..spiroforme	source	Canis_lupus	3.07292029175028	0.298908628616364	27	27	2.85605241788058e-10	7.38747969521075e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.chartatabidum	source	Canis_lupus	-1.71259770745984	0.167562035078935	27	12	3.2039431351131e-10	8.26824034867896e-10
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.koreensis	source	Homo_sapiens	1.98651580097282	0.194927657812177	27	9	3.39234020461896e-10	8.7343012164902e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Flintibacter.Flintibacter.butyricus	source	Canis_lupus	-2.76341951704927	0.272783768424478	27	23	3.81402827051834e-10	9.79750381417556e-10
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Adlercreutzia.Adlercreutzia.equolifaciens	source	Canis_lupus	-3.12061352598855	0.309427538035208	27	20	4.16452004904996e-10	1.0673369462096e-09
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Solobacterium.Solobacterium.moorei	source	Canis_lupus	1.89797304234737	0.188597150942341	27	9	4.34212008696571e-10	1.11031381219214e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Anaerorhabdus.Anaerorhabdus.furcosa	source	Canis_lupus	2.15683277515479	0.214662755743196	27	9	4.48028906001899e-10	1.14303502214608e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.eggerthii	source	Canis_lupus	1.29857666148097	0.130016780441215	27	18	5.0344761788609e-10	1.28150302734641e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.unassigned..Bacteroides..pectinophilus	source	Canis_lupus	-2.31449810307778	0.232203620743295	27	11	5.23761722351487e-10	1.33018850121013e-09
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella.Sutterella.wadsworthensis	source	Canis_lupus	-2.34163714834441	0.237075638610635	27	9	6.25398712570848e-10	1.58114347196241e-09
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella.Sutterella.wadsworthensis	source	Homo_sapiens	-2.34163714834442	0.237075638610635	27	9	6.25398712570841e-10	1.58114347196241e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Massilistercora.Massilistercora.timonensis	source	Canis_lupus	-2.85493469982892	0.290155287636809	27	24	6.73815493312779e-10	1.69971475790611e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Caecibacterium.Caecibacterium.sporoformans	source	Homo_sapiens	-1.243600997256	0.126763932697608	27	27	7.13479889543487e-10	1.79572466581732e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella.Prevotella.corporis	source	Canis_lupus	-2.45513210371387	0.252025481817991	27	9	8.17599065817344e-10	2.04857036625375e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella.Prevotella.corporis	source	Homo_sapiens	-2.45513210371387	0.252025481817991	27	9	8.17599065817344e-10	2.04857036625375e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Caproiciproducens.Caproiciproducens.sp..NJN.50	source	Homo_sapiens	-0.807343496173981	0.08310575721968	27	18	8.62572890659685e-10	2.15643222664921e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Negativibacillus.Negativibacillus.massiliensis	source	Canis_lupus	0.973023100542268	0.100777410417716	27	27	9.71094055885753e-10	2.42232815722059e-09
Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae.Anaeroplasma.Anaeroplasma.abactoclasticum	source	Canis_lupus	1.68542256514917	0.174605531794004	27	9	9.7580885914726e-10	2.42867982721096e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Peptococcus.Peptococcus.niger	source	Homo_sapiens	-1.30350204149688	0.135436334231832	27	18	1.03253845303242e-09	2.56417531573461e-09
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemanella.Holdemanella.biformis	source	Canis_lupus	2.23386368555586	0.232132338324739	27	9	1.03508147171597e-09	2.56480364672984e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.merdae	source	Homo_sapiens	-1.84395053800508	0.192590348053991	27	18	1.14129090863063e-09	2.82173469683511e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.aerotolerans	source	Canis_lupus	-1.73326122490741	0.181321389958121	27	26	1.17715484129055e-09	2.90399432212646e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Caecibacterium.Caecibacterium.sporoformans	source	Canis_lupus	-1.20611439917432	0.126763932697608	27	27	1.28711134024973e-09	3.16827406830704e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.amygdalina	source	Homo_sapiens	-0.569337483734361	0.0599551263829617	27	27	1.33623794719787e-09	3.28188192559133e-09
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Allobaculum.Allobaculum.stercoricanis	source	Canis_lupus	1.99211693505487	0.20980717264328	27	9	1.33912503571003e-09	3.28188192559133e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Beduini.Beduini.massiliensis	source	Canis_lupus	2.4637192821191	0.259977716022981	27	9	1.38958485420344e-09	3.39811143385994e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.jeddahense	source	Canis_lupus	-1.75819828786499	0.185562828686533	27	18	1.39438132501164e-09	3.40241194774082e-09
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Duodenibacillus.Duodenibacillus.massiliensis	source	Canis_lupus	-1.86714813740083	0.197239098962546	27	9	1.41860494438324e-09	3.44650225099616e-09
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Duodenibacillus.Duodenibacillus.massiliensis	source	Homo_sapiens	-1.86714813740083	0.197239098962546	27	9	1.41860494438323e-09	3.44650225099616e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae.Barnesiella.Barnesiella.intestinihominis	source	Canis_lupus	-1.91410407713315	0.203195166050465	27	18	1.55818463931098e-09	3.77741730742056e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Casaltella.Casaltella.massiliensis	source	Homo_sapiens	3.37604202985488	0.360120257637135	27	17	1.70805106050481e-09	4.13178658264663e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ercella.Ercella.succinigenes	source	Canis_lupus	-2.66159783784802	0.28400645169865	27	16	1.71902674336411e-09	4.14937489777544e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.unassigned.Hungateiclostridiaceae.bacterium.KB18	source	Homo_sapiens	2.83116099473015	0.303905243737144	27	14	1.92532864608303e-09	4.62739932105793e-09
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium.Fusobacterium.ulcerans	source	Canis_lupus	2.5428533761197	0.272939591907446	27	9	1.92293757478985e-09	4.62739932105793e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sporogenes	source	Canis_lupus	-1.86849838586571	0.201222114664927	27	18	2.04767308396331e-09	4.91090761036168e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.alkalicellulosi	source	Canis_lupus	-3.22789344824274	0.351460698439368	27	9	2.52136091879927e-09	6.03402613045978e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.saccharolytica	source	Canis_lupus	-0.451951274116158	0.0492338106795025	27	27	2.54495890820717e-09	6.07751381064398e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Oxobacter.Oxobacter.pfennigii	source	Canis_lupus	-1.06486883749806	0.116049326430476	27	8	2.56435629610574e-09	6.09783238139797e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Oxobacter.Oxobacter.pfennigii	source	Homo_sapiens	-1.06486883749806	0.116049326430476	27	8	2.56435629610575e-09	6.09783238139797e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes.Anaerostipes.rhamnosivorans	source	Canis_lupus	-1.07554220607763	0.119323526961626	27	8	3.58725591081775e-09	8.49413661758119e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes.Anaerostipes.rhamnosivorans	source	Homo_sapiens	-1.07554220607763	0.119323526961626	27	8	3.58725591081777e-09	8.49413661758119e-09
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella.Parasutterella.secunda	source	Canis_lupus	1.97051893378089	0.219896848162917	27	9	4.00203254814151e-09	9.45627943864661e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.onderdonkii	source	Canis_lupus	-1.83505012687702	0.204806143740146	27	18	4.01179974075915e-09	9.45940149400051e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.alkalicellulosi	source	Homo_sapiens	-3.11678233713163	0.351460698439368	27	9	4.86147816442812e-09	1.14387721515956e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Flintibacter.Flintibacter.sp..KGMB00164	source	Homo_sapiens	-0.65485080428005	0.073894388266676	27	27	4.92408002937605e-09	1.15617812010507e-08
Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus.Enterococcus.hirae	source	Canis_lupus	1.132788093201	0.128076183393383	27	8	5.1066315548632e-09	1.19653291662067e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium.Lachnoclostridium.sp..YL32	source	Canis_lupus	-0.855253473024889	0.0969211647433355	27	27	5.33062927021914e-09	1.24641018426836e-08
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.ihumii	source	Canis_lupus	-2.2783537087322	0.258510222148928	27	9	5.45335417491391e-09	1.26980388272424e-08
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.ihumii	source	Homo_sapiens	-2.2783537087322	0.258510222148928	27	9	5.45335417491391e-09	1.26980388272424e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acutalibacter.Acutalibacter.muris	source	Homo_sapiens	1.84193482315717	0.210448089409002	27	17	6.20131973487359e-09	1.4409705608005e-08
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Allisonella.Allisonella.histaminiformans	source	Canis_lupus	1.16247320553379	0.133803054649846	27	8	7.10855788389365e-09	1.64836124843911e-08
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.pasteurianus	source	Canis_lupus	2.14807027036108	0.247368111731477	27	9	7.17283117466557e-09	1.6598287015755e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.merdae	source	Homo_sapiens	-2.00441290626201	0.233541380169377	27	24	8.89318161628242e-09	2.05368317736831e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloranaerobacter.Caloranaerobacter.azorensis	source	Canis_lupus	-1.28126596758334	0.149545140060755	27	8	9.18144823045706e-09	2.11154456224065e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloranaerobacter.Caloranaerobacter.azorensis	source	Homo_sapiens	-1.28126596758334	0.149545140060755	27	8	9.18144823045709e-09	2.11154456224065e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Vallitalea.Vallitalea.pronyensis	source	Canis_lupus	-1.27711169559003	0.149540482866617	27	8	9.7379539372601e-09	2.23036981794097e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Vallitalea.Vallitalea.pronyensis	source	Homo_sapiens	-1.27711169559003	0.149540482866617	27	8	9.73795393726013e-09	2.23036981794097e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Phocea.Phocea.massiliensis	source	Canis_lupus	-0.76627285472131	0.0899856407270812	27	27	1.02679664564964e-08	2.34696376148489e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter..Ruminococcus..gnavus	source	Canis_lupus	0.350294628851365	0.0411497584242324	27	27	1.0330322787377e-08	2.35640764192713e-08
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.sanguinis	source	Canis_lupus	1.38663980653995	0.163117526207884	27	8	1.05954641543718e-08	2.411975579857e-08
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Turicibacter.Turicibacter.sanguinis	source	Homo_sapiens	-1.88307214832311	0.222092409266619	27	12	1.11100631562553e-08	2.52399000710059e-08
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium.Fusobacterium.mortiferum	source	Canis_lupus	1.79029694768161	0.211476120719971	27	9	1.14264122911988e-08	2.59060359638515e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio.Pseudobutyrivibrio.xylanivorans	source	Canis_lupus	-2.17962760121203	0.259074384959496	27	18	1.27967459540094e-08	2.8954253471698e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Saccharofermentans.Saccharofermentans.acetigenes	source	Canis_lupus	-1.24783441665892	0.149075767686296	27	8	1.40322452830431e-08	3.16219612012238e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Saccharofermentans.Saccharofermentans.acetigenes	source	Homo_sapiens	-1.24783441665892	0.149075767686296	27	8	1.4032245283043e-08	3.16219612012238e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira.Lachnospira.multipara	source	Canis_lupus	-2.73071815772355	0.328606807680292	27	18	1.59976245195614e-08	3.59785932970056e-08
